ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,11_Oo,suit,0,0,0.174917,0.098411,0.02,0.176822,0.94,0.058411,0.09,1
1,1,09_Oh,yourself,1,0,0.381922,0.305416,0.247392,0.36344,0.82,0.0654162,0.09,1
2,2,14_ChJjSh,yourself,1,0,0.542604,0.445416,0.396319,0.494514,0.703,0.0854163,0.09,1
3,3,09_Oh,yourself,1,0,0.560458,0.483952,0.396452,0.571452,0.82,0.0839522,0.09,1
4,4,20_FV,yourself,1,0,0.712214,0.623952,0.570391,0.677513,1,0.0639522,0.09,1
5,5,22_MBP,but,2,1,1.2355,0.958669,0.931169,0.986169,1,0.0786686,0.09,1
6,6,18_Uh,but,2,1,1.33973,1.06289,1.02598,1.09981,0.226778,0.0628948,0.09,1
7,7,06_Eh,remember,3,1,1.52864,1.39181,1.32124,1.46238,0.74,0.0718055,0.09,1
8,8,22_MBP,remember,3,1,1.60057,1.52873,1.46359,1.59387,1,0.0887326,0.09,1
9,9,10_Or,remember,3,1,1.71321,1.66873,1.59273,1.74473,0.240667,0.0687327,0.09,1
10,10,06_Eh,remember,3,1,1.74578,1.75633,1.66883,1.84383,0.74,0.0763321,0.09,1
11,11,06_Eh,remember,3,1,1.87199,1.88254,1.79569,1.9694,0.74,0.0825436,0.09,1
12,12,07_Aa,all,4,2,2.4879,2.07222,2.03,2.11444,0.94,0.0722221,0.09,1
13,13,14_ChJjSh,jobs,5,2,2.77741,2.36174,2.32555,2.39793,0.800195,0.0817399,0.09,1
14,14,09_Oh,jobs,5,2,2.91614,2.50047,2.42206,2.57888,0.82,0.0604672,0.09,1
15,15,22_MBP,jobs,5,2,2.92971,2.51404,2.47785,2.55023,1,0.0740385,0.09,1
16,16,07_Aa,are,6,2,3.22472,2.80904,2.75572,2.86236,0.86,0.0890453,0.09,1
17,17,22_MBP,important,7,2,3.44692,3.03125,2.96611,3.09639,1,-0.155627,0.15,1
18,18,24_Tongue_Th,important,7,2,3.63873,3.17125,3.11154,3.23096,0.42,-0.0156267,0.15,1
19,19,07_Aa,important,7,2,3.6713,3.25562,3.16812,3.34312,0.86,0.0687497,0.15,1
20,20,07_Aa,important,7,2,3.80158,3.38591,3.30448,3.46733,0.86,0.199033,0.15,1
