PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.366667,0,22_MBP,spicy,0.401951,0.996746,1
0.383333,0,22_MBP,spicy,0.401951,1,1
0.4,0,22_MBP,spicy,0.401951,1,1
0.416667,0,22_MBP,spicy,0.401951,1,1
0.416667,1,03_Ee,spicy,0.476503,0.00274071,0.86
0.433333,0,22_MBP,spicy,0.401951,1,1
0.433333,1,03_Ee,spicy,0.476503,0.130309,0.86
0.45,0,22_MBP,spicy,0.401951,0.865832,1
0.45,1,03_Ee,spicy,0.476503,0.774003,0.86
0.466667,0,22_MBP,spicy,0.401951,0.307317,1
0.466667,1,03_Ee,spicy,0.476503,0.86,0.86
0.483334,0,22_MBP,spicy,0.401951,0.00252485,1
0.483334,1,03_Ee,spicy,0.476503,0.86,0.86
0.5,1,03_Ee,spicy,0.476503,0.830827,0.86
0.5,2,03_Ee,spicy,0.561706,0.0357068,0.86
0.516667,1,03_Ee,spicy,0.476503,0.507593,0.86
0.516667,2,03_Ee,spicy,0.561706,0.372576,0.86
0.533333,1,03_Ee,spicy,0.476503,0.0990586,0.86
0.533333,2,03_Ee,spicy,0.561706,0.772719,0.86
0.55,2,03_Ee,spicy,0.561706,0.86,0.86
0.566667,2,03_Ee,spicy,0.561706,0.86,0.86
0.566667,3,06_Eh,enough,0.61052,0.00644824,0.74
0.583333,2,03_Ee,spicy,0.561706,0.788316,0.86
0.583333,3,06_Eh,enough,0.61052,0.508585,0.74
0.6,2,03_Ee,spicy,0.561706,0.106235,0.86
0.6,3,06_Eh,enough,0.61052,0.74,0.74
0.616667,3,06_Eh,enough,0.61052,0.74,0.74
0.633333,3,06_Eh,enough,0.61052,0.734017,0.74
0.65,3,06_Eh,enough,0.61052,0.635096,0.74
0.65,4,09_Oh,enough,0.742762,0.0129096,0.82
0.666667,3,06_Eh,enough,0.61052,0.413329,0.74
0.666667,4,09_Oh,enough,0.742762,0.144188,0.82
0.683333,3,06_Eh,enough,0.61052,0.169419,0.74
0.683333,4,09_Oh,enough,0.742762,0.40203,0.82
0.7,3,06_Eh,enough,0.61052,0.0237542,0.74
0.7,4,09_Oh,enough,0.742762,0.663951,0.82
0.716667,4,09_Oh,enough,0.742762,0.803856,0.82
0.733333,4,09_Oh,enough,0.742762,0.82,0.82
0.75,4,09_Oh,enough,0.742762,0.82,0.82
0.766667,4,09_Oh,enough,0.742762,0.810159,0.82
0.783333,4,09_Oh,enough,0.742762,0.683755,0.82
0.8,4,09_Oh,enough,0.742762,0.4224,0.82
0.816667,4,09_Oh,enough,0.742762,0.154425,0.82
0.816667,5,20_FV,for,0.872018,0.0934857,1
0.833333,4,09_Oh,enough,0.742762,0.014318,0.82
0.833333,5,20_FV,for,0.872018,0.841124,1
0.85,5,20_FV,for,0.872018,1,1
0.866666,5,20_FV,for,0.872018,1,1
0.883333,5,20_FV,for,0.872018,1,1
0.9,5,20_FV,for,0.872018,1,1
0.9,6,10_Or,for,0.938825,0.00876535,0.296578
0.916666,5,20_FV,for,0.872018,0.738713,1
0.916666,6,10_Or,for,0.938825,0.931733,0.296578
0.933333,5,20_FV,for,0.872018,0.121849,1
0.933333,6,10_Or,for,0.938825,0.94,0.296578
0.95,6,10_Or,for,0.938825,0.94,0.296578
0.966666,6,10_Or,for,0.938825,0.939672,0.296578
0.983333,6,10_Or,for,0.938825,0.93103,0.296578
1,6,10_Or,for,0.938825,0.902174,0.296578
1.01667,6,10_Or,for,0.938825,0.847364,0.296578
