ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,spicy,0,0,0.0798775,0.401951,0.37,0.433902,1,0.121951,0.15,1
1,1,03_Ee,spicy,0,0,0.15443,0.476503,0.407276,0.545731,0.86,0.116503,0.15,1
2,2,03_Ee,spicy,0,0,0.239633,0.561706,0.519105,0.604307,0.86,0.121706,0.15,1
3,3,06_Eh,enough,1,0,0.288447,0.61052,0.573244,0.647796,0.74,0.13052,0.15,1
4,4,09_Oh,enough,1,0,0.420688,0.742762,0.673535,0.811989,0.82,0.142762,0.15,1
5,5,20_FV,for,2,0,0.549945,0.872018,0.844518,0.899518,1,0.112018,0.15,1
6,6,10_Or,for,2,0,0.616751,0.938825,0.911325,0.966325,0.296578,0.138825,0.15,1
7,7,11_Oo,you,3,0,0.790707,1.21309,1.13067,1.29551,0.94,0.133088,0.15,1.13504
8,8,24_Tongue_Th,then,4,0,0.903665,1.29372,1.26622,1.32122,0.42,-0.533159,0.15,1.07944
9,9,06_Eh,then,4,0,0.996452,1.39387,1.33726,1.45049,0.74,-0.433001,0.15,1.07944
