index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,06_Eh,eritrea,0,0,0,0.010204,0.920000,EH,0,cmu_eh_vowel
1,03_Ee,eritrea,0,0,0,0.112245,0.920000,IY,5,cmu_front_vowel
2,07_Aa,has,1,0,0,0.166667,0.920000,AE,1,cmu_open_vowel
3,22_MBP,beautiful,2,0,0,0.197917,1.000000,B,0,cmu_bilabial
4,11_Oo,beautiful,2,0,0,0.227679,0.920000,UW,2,cmu_oo_vowel
5,20_FV,beautiful,2,0,0,0.272321,0.960000,F,5,cmu_fv
6,09_Oh,coastal,3,0,0,0.333333,0.920000,OW,1,cmu_oh_vowel
7,06_Eh,areas,4,0,0,0.414286,0.920000,EH,0,cmu_eh_vowel
8,03_Ee,areas,4,0,0,0.452381,0.500000,IY,2,cmu_front_vowel
9,07_Aa,and,5,0,0,0.507937,0.500000,AH,0,cmu_open_vowel
10,09_Oh,historic,6,0,0,0.614583,0.920000,AO,4,cmu_oh_vowel
11,05_Ay,sites,7,0,0,0.684524,0.940000,AY,1,cmu_ay
12,12_Ww-Oo-,want,8,1,1,0.720238,0.880000,W,0,cmu_w
13,07_Aa,want,8,1,1,0.732143,0.920000,AA,1,cmu_open_vowel
14,11_Oo,to,9,1,1,0.797619,0.920000,UW,1,cmu_oo_vowel
15,05_Ay,try,10,1,1,0.849206,0.940000,AY,2,cmu_ay
16,07_Aa,a,11,1,1,0.880952,0.500000,AH,0,cmu_open_vowel
17,07_Aa,sandwich,12,1,1,0.925170,0.920000,AE,1,cmu_open_vowel
18,12_Ww-Oo-,sandwich,12,1,1,0.965986,0.880000,W,4,cmu_w
19,14_ChJjSh,sandwich,12,1,1,0.992789,0.820000,CH,6,cmu_affricate_sibilant
