word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,chipotle,1,and,,,none,0,none,0.040000,0.040000,0.000000,0.040000,0,0
1,and,2,mango,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,mango,3,or,?,?,region_break,1,hard_punctuation_with_lull,0.590000,0.590000,0.590000,0.590000,0,1
3,or,4,how,,,none,0,none,0.040000,0.040000,0.040000,0.040000,1,1
4,how,5,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,about,6,truffle,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,truffle,7,and,,,none,0,none,0.030000,0.030000,0.000000,0.030000,1,1
7,and,8,raspberry,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,raspberry,9,strange,?,?,region_break,1,hard_punctuation_with_lull,0.540000,0.540000,0.540000,0.540000,1,2
9,strange,10,but,",",",",soft_pause,0,none,0.090000,0.090000,0.090000,0.090000,2,2
10,but,11,tasty,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
