index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.202400,0.249900,0.297400,14_ChJjSh,germany,0,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
1,0.232400,0.299900,0.367400,06_Eh,germany,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.297400,0.349900,0.402400,22_MBP,germany,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
3,0.516500,0.584000,0.651500,03_Ee,germany,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,0.581500,0.634000,0.686500,22_MBP,made,1,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
5,0.646500,0.714000,0.781500,06_Eh,made,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,0.911500,0.979000,1.046500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,1.060000,1.110000,1.160000,20_FV,first,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
8,1.186500,1.254000,1.321500,06_Eh,first,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
9,1.497500,1.550000,1.602500,22_MBP,computer,4,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,1.746500,1.814000,1.881500,11_Oo,computer,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
11,1.917500,1.970000,2.022500,22_MBP,mouse,5,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
12,2.016500,2.084000,2.151500,07_Aa,mouse,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,2.683800,2.751300,2.818800,12_Ww-Oo-,want,6,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,2.916500,2.984000,3.051500,07_Aa,want,6,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,3.096500,3.164000,3.231500,07_Aa,a,7,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,3.311500,3.379000,3.446500,07_Aa,sandwich,8,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,3.531500,3.599000,3.666500,12_Ww-Oo-,sandwich,8,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
18,3.799500,3.847000,3.894500,14_ChJjSh,sandwich,8,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
