index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,14_ChJjSh,germany,0,0,0,0.016026,0.820000,JH,0,cmu_affricate_sibilant
1,06_Eh,germany,0,0,0,0.048077,0.920000,ER,1,cmu_eh_vowel
2,22_MBP,germany,0,0,0,0.080128,1.000000,M,2,cmu_bilabial
3,03_Ee,germany,0,0,0,0.176282,0.500000,IY,5,cmu_front_vowel
4,22_MBP,made,1,0,0,0.205128,1.000000,M,0,cmu_bilabial
5,06_Eh,made,1,0,0,0.230769,0.920000,EY,1,cmu_eh_vowel
6,07_Aa,the,2,0,0,0.326923,0.500000,AH,1,cmu_open_vowel
7,20_FV,first,3,0,0,0.355769,0.960000,F,0,cmu_fv
8,06_Eh,first,3,0,0,0.375000,0.920000,ER,1,cmu_eh_vowel
9,22_MBP,computer,4,0,0,0.483173,1.000000,M,2,cmu_bilabial
10,11_Oo,computer,4,0,0,0.555288,0.920000,UW,5,cmu_oo_vowel
11,22_MBP,mouse,5,0,0,0.628205,1.000000,M,0,cmu_bilabial
12,07_Aa,mouse,5,0,0,0.653846,0.920000,AW,1,cmu_open_vowel
13,12_Ww-Oo-,want,6,1,1,0.701923,0.880000,W,0,cmu_w
14,07_Aa,want,6,1,1,0.721154,0.920000,AA,1,cmu_open_vowel
15,07_Aa,a,7,1,1,0.807692,0.500000,AH,0,cmu_open_vowel
16,07_Aa,sandwich,8,1,1,0.879121,0.920000,AE,1,cmu_open_vowel
17,12_Ww-Oo-,sandwich,8,1,1,0.945055,0.880000,W,4,cmu_w
18,14_ChJjSh,sandwich,8,1,1,0.988352,0.820000,CH,6,cmu_affricate_sibilant
