word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,coral,1,and,,,none,0,none,0.150000,0.150000,0.150000,0.150000,0,0
1,and,2,algae,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,algae,3,or,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,0,1
3,or,4,bees,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,bees,5,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,and,6,flowers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,flowers,7,both,.,.,region_break,1,hard_punctuation_with_lull,0.690000,0.690000,0.690000,0.690000,1,2
7,both,8,need,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,need,9,each,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,each,10,other,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,other,11,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,to,12,thrive,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
