ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,china,0,0,0.0356297,0.53563,0.5,0.571259,0.853565,0.0556297,0.09,1
1,1,07_Aa,china,0,0,0.17221,0.67563,0.592131,0.759128,0.86,0.0756297,0.09,1.08162
2,2,07_Aa,china,0,0,0.267222,0.803883,0.74986,0.857907,0.86,0.0838834,0.09,1.13719
3,3,04_Ih,is,1,0,0.390847,0.968719,0.935701,1.00174,0.22,0.0887185,0.09,1.19924
4,4,20_FV,vast,2,0,0.485859,1.08549,1.05296,1.11801,1,0.0854877,0.09,1.20506
5,5,07_Aa,vast,2,0,0.589329,1.21475,1.14382,1.28568,0.86,0.0547463,0.09,1.21281
6,6,12_Ww-Oo-,with,3,1,1.13901,1.4873,1.45131,1.52329,1,0.0873028,0.09,1
7,7,04_Ih,with,3,1,1.23798,1.5957,1.53721,1.65418,0.22,0.0756958,0.09,1
8,8,24_Tongue_Th,with,3,1,1.2481,1.60582,1.57832,1.63332,0.42,0.0858178,0.09,1
9,9,24_Tongue_Th,the,4,1,1.35674,1.71839,1.69089,1.74589,0.42,0.0783871,0.09,1
10,10,06_Eh,the,4,1,1.43286,1.7945,1.76535,1.82366,0.74,0.0745051,0.09,1
11,11,03_Ee,great,5,1,1.62487,2.12651,2.06803,2.18499,0.86,0.0865095,0.09,1
12,12,12_Ww-Oo-,wall,6,1,1.75083,2.39247,2.35648,2.42846,1,0.0724733,0.09,1
13,13,07_Aa,wall,6,1,1.8498,2.51248,2.45399,2.57096,0.86,0.0724778,0.09,1
14,14,07_Aa,and,7,1,2.03821,2.70324,2.67571,2.73077,0.86,0.0632389,0.09,1
15,15,24_Tongue_Th,the,8,1,2.13052,2.79555,2.76805,2.82305,0.42,0.0755522,0.09,1
16,16,06_Eh,the,8,1,2.20664,2.87167,2.84252,2.90082,0.74,0.0716703,0.09,1
17,17,22_MBP,himalayas,9,1,2.38065,3.04568,2.99709,3.09426,1,0.0856798,0.09,1
18,18,14_ChJjSh,himalayas,9,1,2.48682,3.15185,3.10731,3.19638,0.661,0.0718496,0.09,1
19,19,05_Ay,himalayas,9,1,2.50301,3.16804,3.08054,3.25554,0.84,0.0880449,0.09,1
20,20,05_Ay,himalayas,9,1,2.60018,3.20205,3.15225,3.25185,0.84,0.0420549,0.09,0.82
21,21,12_Ww-Oo-,what,10,2,3.11945,3.72591,3.69837,3.75344,1,0.0859089,0.09,1
22,22,07_Aa,what,10,2,3.19071,3.84118,3.80879,3.87357,0.86,0.0811849,0.09,1
23,23,07_Aa,can,11,2,3.35266,4.04715,4.01962,4.07468,0.86,0.0871546,0.09,1
24,24,05_Ay,i,12,2,3.51138,4.22946,4.19059,4.26833,0.84,0.0694613,0.09,1
25,25,09_Oh,offer,13,2,3.61233,4.33041,4.28884,4.37198,0.82,0.0504122,0.09,1
26,26,20_FV,offer,13,2,3.67171,4.38979,4.35416,4.42542,1,-0.797082,0.15,1
27,27,06_Eh,offer,13,2,3.75485,4.47293,4.39573,4.55013,0.74,-0.713947,0.15,1
28,28,11_Oo,you,14,2,4.00551,4.7236,4.64262,4.80457,1,-0.46328,0.15,1
29,29,11_Oo,today,15,2,4.20543,4.92352,4.87898,4.96805,1,-0.263358,0.15,1
30,30,05_Ay,today,15,2,4.33608,5.05416,4.99181,5.11651,0.84,-0.132715,0.15,1
