word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,maybe,1,visit,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,visit,2,tokyo,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,tokyo,3,tower,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,tower,4,or,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,or,5,hike,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,hike,6,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,in,7,mt,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,mt,8,fuji,.,.,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,fuji,9,want,.,.,region_break,1,hard_punctuation_with_lull,0.500000,0.500000,0.500000,0.500000,0,1
9,want,10,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,a,11,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
