EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,six,0,0,0.0348584,0.0915033,0.161493,0.63,SimpleBudgetV1
1,24_Tongue_Th,FVS,that's,1,1,0.173203,0.199346,0.476127,0.42,SimpleBudgetV1
2,07_Aa,AAA,that's,1,1,0.206972,0.265795,0.604207,0.86,SimpleBudgetV1
3,11_Oo,OOO,quite,2,1,0.312636,0.369281,0.871507,1,SimpleBudgetV1
4,07_Aa,AAA,a,3,1,0.418867,0.445534,1.10473,0.86,SimpleBudgetV1
5,07_Aa,AAA,handful,4,1,0.475823,0.516085,1.26768,0.86,SimpleBudgetV1
6,07_Aa,AAA,handful,4,1,0.511155,0.585926,1.4021,0.86,SimpleBudgetV1
7,20_FV,FVS,handful,4,1,0.540324,0.574833,1.4252,1,SimpleBudgetV1
8,18_Uh,AAA,handful,4,1,0.555114,0.601127,1.4777,0.72,SimpleBudgetV1
9,07_Aa,AAA,how,5,2,0.723312,0.740741,1.87109,0.86,SimpleBudgetV1
10,11_Oo,OOO,how,5,2,0.72549,0.77342,1.91564,0.94,SimpleBudgetV1
11,07_Aa,AAA,are,6,2,0.824227,0.862745,2.15599,0.86,SimpleBudgetV1
12,24_Tongue_Th,FVS,they,7,2,0.891068,0.917211,2.31102,0.42,SimpleBudgetV1
13,03_Ee,EEE,they,7,2,0.925926,0.982571,2.4391,0.86,SimpleBudgetV1
