EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,that's,0,0,0.00296956,0.0207869,0.0330826,0.42,SimpleBudgetV1
1,07_Aa,AAA,that's,0,0,0.0259837,0.0660728,0.128195,0.86,SimpleBudgetV1
2,12_Ww-Oo-,WUH,wonderful,1,0,0.0715664,0.114328,0.258871,1,SimpleBudgetV1
3,06_Eh,EEE,wonderful,1,0,0.117001,0.186489,0.42263,0.74,SimpleBudgetV1
4,20_FV,FVS,wonderful,1,0,0.154714,0.186785,0.475562,1,SimpleBudgetV1
5,12_Ww-Oo-,WUH,we,2,1,0.249235,0.265271,0.716486,1,SimpleBudgetV1
6,03_Ee,EEE,we,2,1,0.270082,0.289324,0.779012,0.86,SimpleBudgetV1
7,22_MBP,MBP,might,3,1,0.300668,0.318486,0.862215,1,SimpleBudgetV1
8,04_Ih,EEE,might,3,1,0.325909,0.364514,0.961462,0.374351,SimpleBudgetV1
9,07_Aa,AAA,have,4,1,0.398307,0.416481,1.13465,0.86,SimpleBudgetV1
10,20_FV,FVS,have,4,1,0.403385,0.416214,1.14135,1,SimpleBudgetV1
11,06_Eh,EEE,some,5,1,0.453601,0.492205,1.3171,0.74,SimpleBudgetV1
12,22_MBP,MBP,some,5,1,0.467335,0.485152,1.3264,1,SimpleBudgetV1
13,07_Aa,AAA,saffron,6,1,0.511363,0.538802,1.46243,0.86,SimpleBudgetV1
14,20_FV,FVS,saffron,6,1,0.527322,0.550841,1.50142,1,SimpleBudgetV1
15,07_Aa,AAA,saffron,6,1,0.535442,0.586399,1.56224,0.86,SimpleBudgetV1
16,09_Oh,OOO,saffron,6,1,0.5654,0.596759,1.61839,0.82,SimpleBudgetV1
17,24_Tongue_Th,FVS,threads,7,1,0.602079,0.619896,1.70168,0.42,SimpleBudgetV1
18,03_Ee,EEE,threads,7,1,0.625835,0.664439,1.7968,0.86,SimpleBudgetV1
19,04_Ih,EEE,in,8,1,0.698233,0.716407,1.96998,0.528788,SimpleBudgetV1
20,09_Oh,OOO,our,9,1,0.753526,0.792131,2.15244,0.82,SimpleBudgetV1
21,22_MBP,MBP,spices,10,1,0.816748,0.840267,2.30751,1,SimpleBudgetV1
22,04_Ih,EEE,spices,10,1,0.831121,0.85856,2.353,0.68,SimpleBudgetV1
23,06_Eh,EEE,spices,10,1,0.835368,0.886325,2.39758,0.74,SimpleBudgetV1
24,06_Eh,EEE,section,11,1,0.909284,0.936723,2.57069,0.74,SimpleBudgetV1
25,06_Eh,EEE,section,11,1,0.933363,0.984321,2.67051,0.74,SimpleBudgetV1
26,04_Ih,EEE,section,11,1,0.956322,0.987681,2.70716,0.72,SimpleBudgetV1
