ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,24_Tongue_Th,that's,0,0,0.0330826,0.344812,0.317312,0.372312,0.42,0.0648119,0.09,1
1,1,07_Aa,that's,0,0,0.128195,0.439924,0.384097,0.495751,0.86,0.0799244,0.09,1
2,2,12_Ww-Oo-,wonderful,1,0,0.258871,0.585882,0.522702,0.649062,1,0.0658822,0.09,1.06098
3,3,06_Eh,wonderful,1,0,0.42263,0.725882,0.638382,0.813382,0.74,0.0858821,0.09,1.06098
4,4,20_FV,wonderful,1,0,0.475562,0.815787,0.768402,0.863172,1,0.0557867,0.09,1.06098
5,5,12_Ww-Oo-,we,2,1,1.01649,1.15439,1.12689,1.18189,1,0.0743862,0.09,1.16257
6,6,03_Ee,we,2,1,1.07901,1.22708,1.19592,1.25823,0.86,0.067077,0.09,1.16257
7,7,22_MBP,might,3,1,1.16221,1.45028,1.42143,1.47913,1,0.0638061,0.09,1.16257
8,8,04_Ih,might,3,1,1.26146,1.59028,1.52778,1.65278,0.374351,0.0702801,0.09,1.16257
9,9,07_Aa,have,4,1,1.43465,1.90347,1.87404,1.93289,0.86,0.0516223,0.09,1.16257
10,10,20_FV,have,4,1,1.44135,1.95213,1.92463,1.97963,1,0.0721287,0.09,1.16257
11,11,06_Eh,some,5,1,1.6171,2.1766,2.1141,2.2391,0.74,0.0566018,0.09,1.16257
12,12,22_MBP,some,5,1,1.6264,2.18742,2.15857,2.21626,1,0.0674188,0.09,1.16257
13,13,07_Aa,saffron,6,1,1.76243,2.36378,2.31936,2.40821,0.86,0.0837858,0.09,1.16257
14,14,20_FV,saffron,6,1,1.80142,2.41679,2.37871,2.45487,1,0.0567908,0.09,1.16257
15,15,07_Aa,saffron,6,1,1.86224,2.49518,2.41268,2.57768,0.86,0.0551798,0.09,1.16257
16,16,09_Oh,saffron,6,1,1.91839,2.56333,2.51256,2.6141,0.82,0.0833318,0.09,1.16257
17,17,24_Tongue_Th,threads,7,1,2.00168,2.67264,2.6438,2.70149,0.42,0.0726445,0.09,1.16257
18,18,03_Ee,threads,7,1,2.0968,2.79473,2.73223,2.85723,0.86,0.0747337,0.09,1.16257
19,19,04_Ih,in,8,1,2.26998,3.0191,2.98968,3.04853,0.528788,0.0591052,0.09,1.16257
20,20,09_Oh,our,9,1,2.45244,3.25041,3.18791,3.3129,0.82,0.0504074,0.09,1.16257
21,21,22_MBP,spices,10,1,2.60751,3.44988,3.4118,3.48796,1,0.0898826,0.09,1.16257
22,22,04_Ih,spices,10,1,2.653,3.50948,3.46506,3.5539,0.68,0.069483,0.09,1.16257
23,23,06_Eh,spices,10,1,2.69758,3.5661,3.48361,3.6486,0.74,0.0861065,0.09,1.16257
24,24,06_Eh,section,11,1,2.87069,3.78655,3.74213,3.83098,0.74,0.0665572,0.09,1.16257
25,25,06_Eh,section,11,1,2.97051,3.92655,3.83905,4.01405,0.74,0.0865574,0.09,1.25164
26,26,04_Ih,section,11,1,3.00716,4.02821,3.97355,4.08286,0.72,0.077431,0.09,1.25164
