EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,lima,0,0,0.0217379,0.0476384,0.166185,0.68,SimpleBudgetV1
1,07_Aa,AAA,lima,0,0,0.0296006,0.0777015,0.257033,0.86,SimpleBudgetV1
2,22_MBP,MBP,lima,0,0,0.0467134,0.0689138,0.276975,1,SimpleBudgetV1
3,07_Aa,AAA,lima,0,0,0.0661388,0.0957393,0.387765,0.86,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.113189,0.130343,0.58336,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.14548,0.155571,0.721143,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.165158,0.183322,0.834753,0.74,SimpleBudgetV1
7,09_Oh,OOO,oldest,3,0,0.188171,0.214071,0.963539,0.9,SimpleBudgetV1
8,06_Eh,EEE,oldest,3,0,0.223013,0.271114,1.18364,0.74,SimpleBudgetV1
9,03_Ee,EEE,university,4,0,0.294464,0.338921,1.51722,0.86,SimpleBudgetV1
10,20_FV,FVS,university,4,0,0.325242,0.366279,1.65648,1,SimpleBudgetV1
11,14_ChJjSh,FVS,university,4,0,0.359439,0.397057,1.81212,0.682,SimpleBudgetV1
12,03_Ee,EEE,university,4,0,0.340631,0.429545,1.84489,0.86,SimpleBudgetV1
13,03_Ee,EEE,university,4,0,0.415865,0.470582,2.12341,0.94,SimpleBudgetV1
14,04_Ih,EEE,in,5,0,0.477589,0.494744,2.32914,0.38,SimpleBudgetV1
15,24_Tongue_Th,FVS,the,6,0,0.509881,0.519972,2.46693,0.42,SimpleBudgetV1
16,06_Eh,EEE,the,6,0,0.529558,0.547723,2.58054,0.74,SimpleBudgetV1
17,22_MBP,MBP,americas,7,0,0.567842,0.603497,2.80584,1,SimpleBudgetV1
18,14_ChJjSh,FVS,americas,7,0,0.621696,0.65438,3.05673,0.703,SimpleBudgetV1
19,07_Aa,AAA,americas,7,0,0.605354,0.682607,3.0852,0.86,SimpleBudgetV1
20,07_Aa,AAA,americas,7,0,0.657351,0.70192,3.25602,0.94,SimpleBudgetV1
21,06_Eh,EEE,enjoy,8,1,0.741219,0.76712,3.6131,0.82,SimpleBudgetV1
22,03_Ee,EEE,enjoy,8,1,0.77452,0.822621,3.82582,0.86,SimpleBudgetV1
23,03_Ee,EEE,enjoy,8,1,0.804121,0.833721,3.92331,0.86,SimpleBudgetV1
24,10_Or,OOO,your,9,1,0.857744,0.901191,4.21338,0.75,SimpleBudgetV1
25,14_ChJjSh,FVS,journey,10,1,0.907498,0.929699,4.40085,0.73196,SimpleBudgetV1
26,09_Oh,OOO,journey,10,1,0.920977,0.946878,4.47429,0.82,SimpleBudgetV1
27,09_Oh,OOO,journey,10,1,0.937099,0.9852,4.60471,0.82,SimpleBudgetV1
28,03_Ee,EEE,journey,10,1,0.971985,1,4.72373,0.86,SimpleBudgetV1
