ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,lima,0,0,0.166185,0.588002,0.51,0.666004,0.68,0.068002,0.09,1.25723
1,1,07_Aa,lima,0,0,0.257033,0.702219,0.614719,0.789719,0.86,0.0622191,0.09,1.25723
2,2,22_MBP,lima,0,0,0.276975,0.727291,0.660432,0.79415,1,0.0872911,0.09,1.25723
3,3,07_Aa,lima,0,0,0.387765,0.86658,0.77908,0.95408,0.86,0.0665802,0.09,1.25723
4,4,07_Aa,has,1,0,0.58336,1.11249,1.06083,1.16415,0.86,0.0724889,0.09,1.25723
5,5,24_Tongue_Th,the,2,0,0.721143,1.28571,1.25532,1.3161,0.42,0.0857142,0.09,1.25723
6,6,06_Eh,the,2,0,0.834753,1.42571,1.37101,1.48042,0.74,0.0657144,0.09,1.25723
7,7,09_Oh,oldest,3,0,0.963539,1.59046,1.51246,1.66846,0.9,0.0704623,0.09,1.25723
8,8,06_Eh,oldest,3,0,1.18364,1.73046,1.64296,1.81796,0.74,0.0504625,0.09,1.25723
9,9,03_Ee,university,4,0,1.51722,2.20404,2.11654,2.29154,0.86,0.0865712,0.09,1.25723
10,10,20_FV,university,4,0,1.65648,2.34404,2.25654,2.43154,1,0.0640421,0.09,1.25723
11,11,14_ChJjSh,university,4,0,1.81212,2.48404,2.39654,2.57154,0.682,0.0840423,0.09,1.25723
12,12,03_Ee,university,4,0,1.84489,2.58181,2.49431,2.66931,0.86,0.0702381,0.09,1.25723
13,13,03_Ee,university,4,0,2.12341,2.72181,2.63431,2.80931,0.94,0.0818095,0.09,1.25723
14,14,04_Ih,in,5,0,2.32914,2.77324,2.73955,2.80694,0.38,-0.026757,0.09,0.82
15,15,24_Tongue_Th,the,6,0,2.46693,2.80769,2.78019,2.83519,0.42,0.00768876,0.09,0.82
16,16,06_Eh,the,6,0,2.58054,2.84745,2.81177,2.88313,0.74,0.0474522,0.09,0.82
17,17,22_MBP,americas,7,0,2.80584,2.90378,2.83374,2.97381,1,0.0637791,0.09,0.82
18,18,14_ChJjSh,americas,7,0,3.05673,2.94378,2.87958,3.00798,0.703,0.0637791,0.09,0.82
19,19,07_Aa,americas,7,0,3.0852,2.95447,2.86697,3.04197,0.86,0.0744712,0.09,0.82
20,20,07_Aa,americas,7,0,3.25602,3.09447,3.00697,3.18197,0.94,0.0544715,0.09,0.82
21,21,06_Eh,enjoy,8,1,3.9131,3.51204,3.45,3.57408,0.82,-0.954833,0.15,1
22,22,03_Ee,enjoy,8,1,4.12582,3.65204,3.56454,3.73954,0.86,-0.814832,0.15,1
23,23,03_Ee,enjoy,8,1,4.22331,3.79204,3.72114,3.86295,0.86,-0.674832,0.15,1
24,24,10_Or,your,9,1,4.51338,4.11232,4.02482,4.19982,0.75,-0.354551,0.15,1
25,25,14_ChJjSh,journey,10,1,4.70085,4.29979,4.24661,4.35297,0.73196,-0.167081,0.15,1
26,26,09_Oh,journey,10,1,4.77429,4.37323,4.31119,4.43527,0.82,-0.0936432,0.15,1
27,27,09_Oh,journey,10,1,4.90471,4.50365,4.41615,4.59115,0.82,0.0367727,0.15,1
28,28,03_Ee,journey,10,1,5.02373,4.62267,4.55556,4.68978,0.86,0.155793,0.15,1
