word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,red,1,orange,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,0,1
1,orange,2,yellow,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
2,yellow,3,green,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,green,4,blue,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,blue,5,indigo,",",",",soft_pause,0,none,0.050000,0.050000,0.000000,0.050000,1,1
5,indigo,6,violet,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,1,1
6,violet,7,though,.,.,region_break,1,hard_punctuation_with_lull,0.260000,0.260000,0.260000,0.260000,1,2
7,though,8,we,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,we,9,don't,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,don't,10,have,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,have,11,rain,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,rain,12,here,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,here,13,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,in,14,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,the,15,bodega,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
