word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,check,1,dates,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,dates,2,rotate,",",",",region_break,1,comma_with_lull,0.210000,0.210000,0.210000,0.210000,0,1
2,rotate,3,stock,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,stock,4,clean,",",",",region_break,1,comma_with_lull,0.190000,0.190000,0.190000,0.190000,1,2
4,clean,5,shelves,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
5,shelves,6,restock,",",",",soft_pause,0,none,0.130000,0.130000,0.130000,0.130000,2,2
6,restock,7,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,chips,8,and,",",",",region_break,1,comma_with_lull,0.180000,0.180000,0.180000,0.180000,2,3
8,and,9,hide,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
9,hide,10,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
10,the,11,cookies,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
