EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,not,0,0,0.0255387,0.0670391,0.131491,0.82,SimpleBudgetV1
1,03_Ee,EEE,really,1,0,0.100176,0.129673,0.32646,0.86,SimpleBudgetV1
2,03_Ee,EEE,really,1,0,0.11352,0.1683,0.400277,0.86,SimpleBudgetV1
3,03_Ee,EEE,really,1,0,0.159521,0.193232,0.501026,0.86,SimpleBudgetV1
4,20_FV,FVS,everyone,2,1,0.238747,0.273224,0.727168,1,SimpleBudgetV1
5,10_Or,OOO,everyone,2,1,0.283639,0.323863,0.862853,0.22,SimpleBudgetV1
6,06_Eh,EEE,everyone,2,1,0.27502,0.349721,0.887337,0.74,SimpleBudgetV1
7,06_Eh,EEE,everyone,2,1,0.325299,0.368396,0.985275,0.74,SimpleBudgetV1
8,22_MBP,MBP,pays,3,1,0.371109,0.390263,1.0814,1,SimpleBudgetV1
9,05_Ay,EEE,pays,3,1,0.398244,0.439745,1.19022,0.84,SimpleBudgetV1
10,07_Aa,AAA,and,4,1,0.476073,0.495611,1.38011,0.86,SimpleBudgetV1
11,03_Ee,EEE,leaves,5,1,0.530343,0.55984,1.54842,0.86,SimpleBudgetV1
12,03_Ee,EEE,leaves,5,1,0.543687,0.598468,1.62224,0.86,SimpleBudgetV1
13,20_FV,FVS,leaves,5,1,0.558787,0.58407,1.62323,1,SimpleBudgetV1
14,06_Eh,EEE,leaves,5,1,0.572131,0.605842,1.67311,0.74,SimpleBudgetV1
15,11_Oo,OOO,quick,6,2,0.684757,0.726257,2.0041,0.94,SimpleBudgetV1
16,04_Ih,EEE,in,7,2,0.762586,0.782123,2.19399,0.54,SimpleBudgetV1
17,11_Oo,OOO,quick,8,3,0.865922,0.907422,2.51873,0.94,SimpleBudgetV1
18,09_Oh,OOO,out,9,3,0.94573,0.987231,2.74544,0.82,SimpleBudgetV1
