ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,not,0,0,0.131491,0.495559,0.43,0.561118,0.82,0.0555589,0.09,1.11222
1,1,03_Ee,really,1,0,0.32646,0.712407,0.66581,0.759004,0.86,0.0724072,0.09,1.11222
2,2,03_Ee,really,1,0,0.400277,0.794507,0.707969,0.881045,0.86,0.0745069,0.09,1.11222
3,3,03_Ee,really,1,0,0.501026,0.906562,0.853308,0.959816,0.86,0.066562,0.09,1.11222
4,4,20_FV,everyone,2,1,1.02717,1.51188,1.46291,1.56085,1,0.0718766,0.09,1
5,5,10_Or,everyone,2,1,1.16285,1.65188,1.59475,1.70901,0.22,0.0518768,0.09,1
6,6,06_Eh,everyone,2,1,1.18734,1.68897,1.60147,1.77647,0.74,0.088972,0.09,1
7,7,06_Eh,everyone,2,1,1.28528,1.7996,1.73839,1.86081,0.74,0.079604,0.09,1
8,8,22_MBP,pays,3,1,1.3814,1.90842,1.88092,1.93592,1,0.0684227,0.09,1
9,9,05_Ay,pays,3,1,1.49022,2.02994,1.97099,2.08888,0.84,0.0699371,0.09,1
10,10,07_Aa,and,4,1,1.68011,2.24098,2.21324,2.26873,0.86,0.0809851,0.09,1
11,11,03_Ee,leaves,5,1,1.84842,2.54929,2.49952,2.59907,0.86,0.0609374,0.09,1.18801
12,12,03_Ee,leaves,5,1,1.92224,2.68811,2.60061,2.77561,0.86,0.089294,0.09,1.18801
13,13,20_FV,leaves,5,1,1.92323,2.69811,2.65545,2.74077,1,0.05811,0.09,1.18801
14,14,06_Eh,leaves,5,1,1.97311,2.75489,2.698,2.81177,0.74,0.074887,0.09,1.18801
15,15,11_Oo,quick,6,2,2.6041,2.9268,2.86786,2.98575,0.94,0.0868053,0.09,1
16,16,04_Ih,in,7,2,2.79399,3.25669,3.22555,3.28784,0.54,0.0799146,0.09,1.12227
17,17,11_Oo,quick,8,3,3.41873,3.92458,3.86302,3.98614,0.94,0.0845807,0.09,1.04435
18,18,09_Oh,out,9,3,3.64544,4.29129,4.22746,4.35512,0.82,0.0700817,0.09,1.08289
