index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,14_ChJjSh,djibouti,0,0,0,0.011574,0.820000,JH,0,cmu_affricate_sibilant
1,22_MBP,djibouti,0,0,0,0.057870,1.000000,B,2,cmu_bilabial
2,11_Oo,djibouti,0,0,0,0.081019,0.920000,UW,3,cmu_oo_vowel
3,03_Ee,djibouti,0,0,0,0.127315,0.920000,IY,5,cmu_front_vowel
4,07_Aa,has,1,0,0,0.166667,0.920000,AE,1,cmu_open_vowel
5,22_MBP,beautiful,2,0,0,0.203125,1.000000,B,0,cmu_bilabial
6,11_Oo,beautiful,2,0,0,0.237847,0.920000,UW,2,cmu_oo_vowel
7,20_FV,beautiful,2,0,0,0.289931,0.960000,F,5,cmu_fv
8,09_Oh,coastal,3,0,0,0.361111,0.920000,OW,1,cmu_oh_vowel
9,20_FV,views,4,0,0,0.451389,0.960000,V,0,cmu_fv
10,11_Oo,views,4,0,0,0.479167,0.920000,UW,2,cmu_oo_vowel
11,07_Aa,and,5,0,0,0.509259,0.500000,AH,0,cmu_open_vowel
12,11_Oo,unique,6,0,0,0.580556,0.500000,UW,1,cmu_oo_vowel
13,03_Ee,unique,6,0,0,0.613889,0.920000,IY,3,cmu_front_vowel
14,07_Aa,culture,7,0,0,0.663889,0.920000,AH,1,cmu_open_vowel
15,14_ChJjSh,culture,7,0,0,0.697222,0.820000,CH,3,cmu_affricate_sibilant
16,12_Ww-Oo-,want,8,1,1,0.729167,0.880000,W,0,cmu_w
17,07_Aa,want,8,1,1,0.743056,0.920000,AA,1,cmu_open_vowel
18,11_Oo,to,9,1,1,0.819444,0.920000,UW,1,cmu_oo_vowel
19,05_Ay,try,10,1,1,0.879630,0.940000,AY,2,cmu_ay
20,07_Aa,some,11,1,1,0.916667,0.920000,AH,1,cmu_open_vowel
21,22_MBP,some,11,1,1,0.935185,1.000000,M,2,cmu_bilabial
22,14_ChJjSh,chips,12,1,1,0.951389,0.820000,CH,0,cmu_affricate_sibilant
23,03_Ee,chips,12,1,1,0.965278,0.920000,IH,1,cmu_front_vowel
24,22_MBP,chips,12,1,1,0.979167,1.000000,P,2,cmu_bilabial
