index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.202400,0.249900,0.297400,14_ChJjSh,djibouti,0,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
1,0.252500,0.305000,0.357500,22_MBP,djibouti,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
2,0.366500,0.434000,0.501500,11_Oo,djibouti,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
3,0.536500,0.604000,0.671500,03_Ee,djibouti,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,0.681500,0.749000,0.816500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,0.812500,0.865000,0.917500,22_MBP,beautiful,2,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
6,0.961500,1.029000,1.096500,11_Oo,beautiful,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,1.155000,1.205000,1.255000,20_FV,beautiful,2,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
8,1.516500,1.584000,1.651500,09_Oh,coastal,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
9,1.865000,1.915000,1.965000,20_FV,views,4,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
10,2.001500,2.069000,2.136500,11_Oo,views,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
11,2.151500,2.219000,2.286500,07_Aa,and,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,2.421500,2.489000,2.556500,11_Oo,unique,6,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
13,2.571500,2.639000,2.706500,03_Ee,unique,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,2.791500,2.859000,2.926500,07_Aa,culture,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,2.934500,2.982000,3.029500,14_ChJjSh,culture,7,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
16,3.823800,3.891300,3.958800,12_Ww-Oo-,want,8,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
17,3.873800,3.941300,4.008800,07_Aa,want,8,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
18,3.986500,4.054000,4.121500,11_Oo,to,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
19,4.249000,4.304000,4.359000,05_Ay,try,10,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
20,4.386500,4.454000,4.521500,07_Aa,some,11,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
21,4.451500,4.504000,4.556500,22_MBP,some,11,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
22,4.506500,4.554000,4.601501,14_ChJjSh,chips,12,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
23,4.606500,4.674000,4.741500,03_Ee,chips,12,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
24,4.692500,4.745000,4.797500,22_MBP,chips,12,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
