word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,why,1,did,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,did,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,tomato,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,tomato,4,turn,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,turn,5,red,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,red,6,because,?,?,region_break,1,hard_punctuation_with_lull,0.160000,0.160000,0.160000,0.160000,0,1
6,because,7,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,it,8,saw,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,saw,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,the,10,salad,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,salad,11,dressing,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
