index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.000000,0.050000,0.102500,22_MBP,maybe,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.036500,0.104000,0.171500,06_Eh,maybe,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.136500,0.204000,0.271500,03_Ee,maybe,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.374000,0.429000,0.484000,05_Ay,try,1,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.566500,0.634000,0.701500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,0.826500,0.894000,0.961500,09_Oh,horse,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,1.334000,1.389000,1.444000,05_Ay,riding,4,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,1.661500,1.729000,1.796500,03_Ee,in,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,1.826500,1.894000,1.961500,07_Aa,almaty,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,1.902500,1.955000,2.007500,22_MBP,almaty,6,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,1.986500,2.054000,2.121500,07_Aa,almaty,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,2.091500,2.159000,2.226500,03_Ee,almaty,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
12,2.161500,2.229000,2.296500,09_Oh,or,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
13,2.305000,2.355000,2.405000,20_FV,visit,8,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
14,2.401500,2.469000,2.536500,03_Ee,visit,8,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
15,2.986500,3.054000,3.121500,07_Aa,the,9,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,3.166500,3.234000,3.301500,06_Eh,kokshetau,10,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
17,3.362500,3.415000,3.467500,22_MBP,observatory,11,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
18,3.506500,3.574000,3.641500,06_Eh,observatory,11,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,3.595000,3.645000,3.695000,20_FV,observatory,11,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
20,3.801500,3.869000,3.936500,09_Oh,observatory,11,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
21,3.956500,4.024000,4.091500,03_Ee,observatory,11,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
22,4.583800,4.651300,4.718800,12_Ww-Oo-,want,12,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
23,4.633800,4.701300,4.768800,07_Aa,want,12,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
24,4.726500,4.794000,4.861500,07_Aa,a,13,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
25,4.931500,4.999000,5.066500,07_Aa,sandwich,14,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
26,5.096500,5.164000,5.231500,12_Ww-Oo-,sandwich,14,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
27,5.249500,5.297000,5.344500,14_ChJjSh,sandwich,14,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
