index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,maybe,0,0,0,0.008721,1.000000,M,0,cmu_bilabial
1,06_Eh,maybe,0,0,0,0.026163,0.920000,EY,1,cmu_eh_vowel
2,03_Ee,maybe,0,0,0,0.061047,0.500000,IY,3,cmu_front_vowel
3,05_Ay,try,1,0,0,0.108527,0.940000,AY,2,cmu_ay
4,07_Aa,the,2,0,0,0.151163,0.500000,AH,1,cmu_open_vowel
5,09_Oh,horse,3,0,0,0.180233,0.920000,AO,1,cmu_oh_vowel
6,05_Ay,riding,4,0,0,0.230233,0.940000,AY,1,cmu_ay
7,03_Ee,in,5,0,0,0.290698,0.500000,IH,0,cmu_front_vowel
8,07_Aa,almaty,6,0,0,0.334884,0.920000,AA,0,cmu_open_vowel
9,22_MBP,almaty,6,0,0,0.353488,1.000000,M,1,cmu_bilabial
10,07_Aa,almaty,6,0,0,0.372093,0.920000,AA,2,cmu_open_vowel
11,03_Ee,almaty,6,0,0,0.409302,0.920000,IY,4,cmu_front_vowel
12,09_Oh,or,7,0,0,0.430233,0.920000,AO,0,cmu_oh_vowel
13,20_FV,visit,8,0,0,0.472093,0.960000,V,0,cmu_fv
14,03_Ee,visit,8,0,0,0.486046,0.920000,IH,1,cmu_front_vowel
15,07_Aa,the,9,0,0,0.569767,0.500000,AH,1,cmu_open_vowel
16,06_Eh,kokshetau,10,0,0,0.627907,0.280000,,-1,cmu_miss_conservative_single_vowel
17,22_MBP,observatory,11,0,0,0.695349,1.000000,B,1,cmu_bilabial
18,06_Eh,observatory,11,0,0,0.723256,0.920000,ER,3,cmu_eh_vowel
19,20_FV,observatory,11,0,0,0.737209,0.960000,V,4,cmu_fv
20,09_Oh,observatory,11,0,0,0.779070,0.920000,AO,7,cmu_oh_vowel
21,03_Ee,observatory,11,0,0,0.806977,0.500000,IY,9,cmu_front_vowel
22,12_Ww-Oo-,want,12,1,1,0.819767,0.880000,W,0,cmu_w
23,07_Aa,want,12,1,1,0.831395,0.920000,AA,1,cmu_open_vowel
24,07_Aa,a,13,1,1,0.883721,0.500000,AH,0,cmu_open_vowel
25,07_Aa,sandwich,14,1,1,0.926910,0.920000,AE,1,cmu_open_vowel
26,12_Ww-Oo-,sandwich,14,1,1,0.966777,0.880000,W,4,cmu_w
27,14_ChJjSh,sandwich,14,1,1,0.992957,0.820000,CH,6,cmu_affricate_sibilant
