word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,gotcha,1,how,.,.,region_break,1,hard_punctuation_with_lull,0.480000,0.480000,0.480000,0.480000,0,1
1,how,2,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,about,3,the,,,none,0,none,0.030000,0.030000,0.030000,0.030000,1,1
3,the,4,last,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,last,5,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,of,6,us,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,us,7,red,",",",",region_break,1,comma_with_lull,0.640000,0.640000,0.640000,0.640000,1,2
7,red,8,dead,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,dead,9,redemption,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,redemption,10,2,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,2,11,or,",",",",region_break,1,comma_with_lull,0.300000,0.300000,0.300000,0.300000,2,3
11,or,12,hades,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
12,hades,13,different,?,?,region_break,1,hard_punctuation_with_lull,1.330000,1.330000,1.330000,1.330000,3,4
13,different,14,vibes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
14,vibes,15,all,",",",",region_break,1,comma_with_lull,0.450000,0.450000,0.450000,0.450000,4,5
15,all,16,great,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
