word_index,word,start,end,speech_region_index,sentence_index
0,the,0.370000,0.460000,0,-1
1,children,0.460000,0.860000,0,-1
2,built,0.860000,1.100000,0,-1
3,a,1.100000,1.150000,0,-1
4,tiny,1.150000,1.510000,0,-1
5,town,1.510000,1.850000,0,-1
6,from,1.850000,2.050000,0,-1
7,boxes,2.050000,2.510000,0,-1
8,and,2.510000,2.650000,0,-1
9,colored,2.650000,2.970000,0,-1
10,paper,2.970000,3.380000,0,-1
11,they,3.850000,3.990000,1,-1
12,added,3.990000,4.250000,1,-1
13,roads,4.250000,4.740000,1,-1
14,bridges,4.740000,5.310000,1,-1
15,gardens,5.310000,5.810000,1,-1
16,a,5.810000,5.910000,1,-1
17,hospital,5.910000,6.520000,1,-1
18,and,6.520000,6.690000,1,-1
19,a,6.690000,6.730000,1,-1
20,busy,6.730000,7.050000,1,-1
21,station,7.050000,7.570000,1,-1
22,where,7.570000,7.800000,1,-1
23,every,7.800000,8.030000,1,-1
24,paper,8.030000,8.340000,1,-1
25,train,8.340000,8.640000,1,-1
26,arrived,8.640000,9.080000,1,-1
27,precisely,9.080000,9.650000,1,-1
28,on,9.650000,9.830000,1,-1
29,time,9.830000,10.190000,1,-1
