index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,09_Oh,alright,0,0,0,0.013333,0.920000,AO,0,cmu_oh_vowel
1,05_Ay,alright,0,0,0,0.077778,0.940000,AY,3,cmu_ay
2,09_Oh,no,1,1,0,0.166667,0.920000,OW,1,cmu_oh_vowel
3,22_MBP,more,2,1,0,0.197531,1.000000,M,0,cmu_bilabial
4,09_Oh,more,2,1,0,0.222222,0.920000,AO,1,cmu_oh_vowel
5,07_Aa,sandwiches,3,1,0,0.296296,0.920000,AE,1,cmu_open_vowel
6,12_Ww-Oo-,sandwiches,3,1,0,0.370370,0.880000,W,4,cmu_w
7,14_ChJjSh,sandwiches,3,1,0,0.419753,0.820000,CH,6,cmu_affricate_sibilant
8,20_FV,for,4,1,0,0.493827,0.960000,F,0,cmu_fv
9,09_Oh,for,4,1,0,0.518519,0.920000,AO,1,cmu_oh_vowel
10,11_Oo,you,5,1,0,0.611111,0.920000,UW,1,cmu_oo_vowel
11,12_Ww-Oo-,want,6,2,1,0.638889,0.880000,W,0,cmu_w
12,07_Aa,want,6,2,1,0.657407,0.920000,AA,1,cmu_open_vowel
13,07_Aa,some,7,2,1,0.740741,0.920000,AH,1,cmu_open_vowel
14,22_MBP,some,7,2,1,0.765432,1.000000,M,2,cmu_bilabial
15,14_ChJjSh,chips,8,2,1,0.787037,0.820000,CH,0,cmu_affricate_sibilant
16,03_Ee,chips,8,2,1,0.805556,0.920000,IH,1,cmu_front_vowel
17,22_MBP,chips,8,2,1,0.824074,1.000000,P,2,cmu_bilabial
18,03_Ee,instead,9,2,1,0.864198,0.920000,IH,0,cmu_front_vowel
19,06_Eh,instead,9,2,1,0.962963,0.920000,EH,4,cmu_eh_vowel
