word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,how,1,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,about,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,coast,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,coast,4,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,of,5,maine,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,maine,6,beautiful,?,?,region_break,1,hard_punctuation_with_lull,0.560000,0.560000,0.510000,0.560000,0,1
6,beautiful,7,and,,,none,0,none,0.030000,0.030000,0.000000,0.030000,1,1
7,and,8,peaceful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,peaceful,9,not,",",",",soft_pause,0,none,0.070000,0.070000,0.070000,0.070000,1,1
9,not,10,as,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,as,11,crowded,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,crowded,12,as,,,none,0,none,0.050000,0.050000,0.000000,0.050000,1,1
12,as,13,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,some,14,places,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
