start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.030000,HH,HH,hello,1.0,0,0,0,-1,HH,0,mfa_textgrid_phone
0.030000,0.090000,AH0,AH0,hello,1.0,0,0,0,-1,AH0,1,mfa_textgrid_phone
0.090000,0.190000,L,L,hello,1.0,0,0,0,-1,L,2,mfa_textgrid_phone
0.190000,0.390000,OW1,OW1,hello,1.0,0,0,0,-1,OW1,3,mfa_textgrid_phone
0.390000,0.480000,DH,DH,there,1.0,1,0,0,-1,DH,0,mfa_textgrid_phone
0.480000,0.630000,EH1,EH1,there,1.0,1,0,0,-1,EH1,1,mfa_textgrid_phone
0.630000,0.860000,R,R,there,1.0,1,0,0,-1,R,2,mfa_textgrid_phone
1.410000,1.450000,HH,HH,what,1.0,2,1,1,-1,HH,0,mfa_textgrid_phone
1.450000,1.510000,W,W,what,1.0,2,1,1,-1,W,1,mfa_textgrid_phone
1.510000,1.570000,AH1,AH1,what,1.0,2,1,1,-1,AH1,2,mfa_textgrid_phone
1.570000,1.620000,T,T,what,1.0,2,1,1,-1,T,3,mfa_textgrid_phone
1.620000,1.660000,K,K,can,1.0,3,1,1,-1,K,0,mfa_textgrid_phone
1.660000,1.710000,AH0,AH0,can,1.0,3,1,1,-1,AH0,1,mfa_textgrid_phone
1.710000,1.740000,N,N,can,1.0,3,1,1,-1,N,2,mfa_textgrid_phone
1.740000,1.830000,AY1,AY1,i,1.0,4,1,1,-1,AY1,0,mfa_textgrid_phone
1.830000,1.900000,G,G,get,1.0,5,1,1,-1,G,0,mfa_textgrid_phone
1.900000,1.990000,EH1,EH1,get,1.0,5,1,1,-1,EH1,1,mfa_textgrid_phone
1.990000,2.030000,T,T,get,1.0,5,1,1,-1,T,2,mfa_textgrid_phone
2.030000,2.100000,F,F,for,1.0,6,1,1,-1,F,0,mfa_textgrid_phone
2.100000,2.140000,ER0,ER0,for,1.0,6,1,1,-1,ER0,1,mfa_textgrid_phone
2.140000,2.250000,Y,Y,you,1.0,7,1,1,-1,Y,0,mfa_textgrid_phone
2.250000,2.310000,UW1,UW1,you,1.0,7,1,1,-1,UW1,1,mfa_textgrid_phone
2.310000,2.350000,T,T,today,1.0,8,1,1,-1,T,0,mfa_textgrid_phone
2.350000,2.400000,AH0,AH0,today,1.0,8,1,1,-1,AH0,1,mfa_textgrid_phone
2.400000,2.460000,D,D,today,1.0,8,1,1,-1,D,2,mfa_textgrid_phone
2.460000,2.790000,EY1,EY1,today,1.0,8,1,1,-1,EY1,3,mfa_textgrid_phone
