index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.149200,0.216700,0.284200,06_Eh,haiti's,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.199200,0.266700,0.334200,03_Ee,haiti's,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.291500,0.359000,0.426500,06_Eh,griot,1,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
3,0.364000,0.419000,0.474000,05_Ay,is,2,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.601500,0.669000,0.736500,07_Aa,hearty,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,0.936500,1.004000,1.071500,03_Ee,hearty,3,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,1.913800,1.981300,2.048800,12_Ww-Oo-,want,4,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
7,1.963800,2.031300,2.098800,07_Aa,want,4,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.026500,2.094000,2.161500,07_Aa,a,5,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.261500,2.329000,2.396500,07_Aa,sandwich,6,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.416500,2.484000,2.551500,12_Ww-Oo-,sandwich,6,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
11,2.609500,2.657000,2.704500,14_ChJjSh,sandwich,6,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
12,2.721500,2.789000,2.856500,11_Oo,to,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
13,2.786500,2.839000,2.891500,22_MBP,pair,8,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
14,2.851500,2.919000,2.986500,06_Eh,pair,8,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
15,2.946500,3.014000,3.081500,12_Ww-Oo-,with,9,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
16,3.001500,3.069000,3.136500,03_Ee,with,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
17,3.196500,3.264000,3.331500,07_Aa,that,10,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
