start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.060000,0.170000,AY1,i,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.170000,0.300000,L,like,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.300000,0.400000,AY1,like,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.400000,0.480000,K,like,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.480000,0.530000,DH,the,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.530000,0.600000,AH0,the,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.600000,0.680000,V,veggie,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.680000,0.780000,EH1,veggie,1.0,3,0,1,0,-1,mfa_textgrid_phone
0.780000,0.890000,JH,veggie,1.0,3,0,2,0,-1,mfa_textgrid_phone
0.890000,0.950000,IY0,veggie,1.0,3,0,3,0,-1,mfa_textgrid_phone
0.950000,1.050000,W,one,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.050000,1.140000,AH1,one,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.140000,1.200000,N,one,1.0,4,0,2,0,-1,mfa_textgrid_phone
1.200000,1.260000,M,myself,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.260000,1.330000,AY2,myself,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.330000,1.510000,S,myself,1.0,5,0,2,0,-1,mfa_textgrid_phone
1.510000,1.600000,EH1,myself,1.0,5,0,3,0,-1,mfa_textgrid_phone
1.600000,1.710000,L,myself,1.0,5,0,4,0,-1,mfa_textgrid_phone
1.710000,1.930000,F,myself,1.0,5,0,5,0,-1,mfa_textgrid_phone
2.110000,2.290000,L,light,1.0,6,1,0,1,-1,mfa_textgrid_phone
2.290000,2.430000,AY1,light,1.0,6,1,1,1,-1,mfa_textgrid_phone
2.430000,2.520000,T,light,1.0,6,1,2,1,-1,mfa_textgrid_phone
2.560000,2.590000,AE1,and,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.590000,2.630000,N,and,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.630000,2.690000,D,and,1.0,7,1,2,1,-1,mfa_textgrid_phone
2.690000,2.810000,F,fresh,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.810000,2.880000,R,fresh,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.880000,2.990000,EH1,fresh,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.990000,3.290000,SH,fresh,1.0,8,1,3,1,-1,mfa_textgrid_phone
