EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,i'll,0,0,0.0266445,0.0699417,0.129853,0.523385,SimpleBudgetV1
1,24_Tongue_Th,FVS,take,1,0,0.0865945,0.0999167,0.250751,0.29411,SimpleBudgetV1
2,07_Aa,AAA,take,1,0,0.109908,0.153206,0.353738,0.86,SimpleBudgetV1
3,07_Aa,AAA,a,2,0,0.191107,0.21149,0.541263,0.86,SimpleBudgetV1
4,11_Oo,OOO,look,3,0,0.253122,0.29642,0.738819,1,SimpleBudgetV1
5,04_Ih,EEE,right,4,0,0.336386,0.379684,0.962704,0.54865,SimpleBudgetV1
6,07_Aa,AAA,away,5,0,0.391357,0.422132,1.09368,0.86,SimpleBudgetV1
7,03_Ee,EEE,away,5,0,0.428177,0.485329,1.22814,0.86,SimpleBudgetV1
8,22_MBP,MBP,matthew,6,1,0.546511,0.572889,1.50495,1,SimpleBudgetV1
9,24_Tongue_Th,FVS,matthew,6,1,0.59597,0.622348,1.63794,0.42,SimpleBudgetV1
10,12_Ww-Oo-,WUH,matthew,6,1,0.614654,0.654221,1.70591,1,SimpleBudgetV1
11,03_Ee,EEE,stay,7,2,0.731057,0.774355,2.02392,0.86,SimpleBudgetV1
12,06_Eh,EEE,here,8,2,0.814321,0.857619,2.2478,0.74,SimpleBudgetV1
13,22_MBP,MBP,please,9,3,0.915071,0.935054,2.48736,1,SimpleBudgetV1
14,03_Ee,EEE,please,9,3,0.94338,0.986678,2.59482,0.86,SimpleBudgetV1
