start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.090000,D,D,did,1.0,0,0,0,-1,D,0,mfa_textgrid_phone
0.090000,0.150000,IH1,IH1,did,1.0,0,0,0,-1,IH1,1,mfa_textgrid_phone
0.150000,0.240000,D,D,did,1.0,0,0,0,-1,D,2,mfa_textgrid_phone
0.240000,0.290000,Y,Y,you,1.0,1,0,0,-1,Y,0,mfa_textgrid_phone
0.290000,0.410000,UW1,UW1,you,1.0,1,0,0,-1,UW1,1,mfa_textgrid_phone
0.410000,0.470000,N,N,know,1.0,2,0,0,-1,N,0,mfa_textgrid_phone
0.470000,0.850000,OW1,OW1,know,1.0,2,0,0,-1,OW1,1,mfa_textgrid_phone
0.890000,1.020000,CH,CH,china,1.0,3,0,0,-1,CH,0,mfa_textgrid_phone
1.020000,1.190000,AY1,AY1,china,1.0,3,0,0,-1,AY1,1,mfa_textgrid_phone
1.190000,1.230000,N,N,china,1.0,3,0,0,-1,N,2,mfa_textgrid_phone
1.230000,1.350000,AH0,AH0,china,1.0,3,0,0,-1,AH0,3,mfa_textgrid_phone
1.350000,1.420000,HH,HH,has,1.0,4,0,0,-1,HH,0,mfa_textgrid_phone
1.420000,1.520000,AE1,AE1,has,1.0,4,0,0,-1,AE1,1,mfa_textgrid_phone
1.520000,1.580000,Z,Z,has,1.0,4,0,0,-1,Z,2,mfa_textgrid_phone
1.580000,1.630000,DH,DH,the,1.0,5,0,0,-1,DH,0,mfa_textgrid_phone
1.630000,1.670000,AH1,AH1,the,1.0,5,0,0,-1,AH1,1,mfa_textgrid_phone
1.670000,1.750000,M,M,most,1.0,6,0,0,-1,M,0,mfa_textgrid_phone
1.750000,1.870000,OW1,OW1,most,1.0,6,0,0,-1,OW1,1,mfa_textgrid_phone
1.870000,1.930000,S,S,most,1.0,6,0,0,-1,S,2,mfa_textgrid_phone
1.930000,2.000000,T,T,most,1.0,6,0,0,-1,T,3,mfa_textgrid_phone
2.000000,2.080000,Y,Y,unesco,1.0,7,0,0,-1,Y,0,mfa_textgrid_phone
2.080000,2.140000,UW0,UW0,unesco,1.0,7,0,0,-1,UW0,1,mfa_textgrid_phone
2.140000,2.250000,N,N,unesco,1.0,7,0,0,-1,N,2,mfa_textgrid_phone
2.250000,2.330000,EH1,EH1,unesco,1.0,7,0,0,-1,EH1,3,mfa_textgrid_phone
2.330000,2.440000,S,S,unesco,1.0,7,0,0,-1,S,4,mfa_textgrid_phone
2.440000,2.510000,K,K,unesco,1.0,7,0,0,-1,K,5,mfa_textgrid_phone
2.510000,2.610000,OW2,OW2,unesco,1.0,7,0,0,-1,OW2,6,mfa_textgrid_phone
2.610000,2.780000,W,W,world,1.0,8,0,0,-1,W,0,mfa_textgrid_phone
2.780000,2.850000,ER1,ER1,world,1.0,8,0,0,-1,ER1,1,mfa_textgrid_phone
2.850000,2.910000,L,L,world,1.0,8,0,0,-1,L,2,mfa_textgrid_phone
2.910000,2.950000,D,D,world,1.0,8,0,0,-1,D,3,mfa_textgrid_phone
2.950000,3.030000,HH,HH,heritage,1.0,9,0,0,-1,HH,0,mfa_textgrid_phone
3.030000,3.080000,EH1,EH1,heritage,1.0,9,0,0,-1,EH1,1,mfa_textgrid_phone
3.080000,3.170000,R,R,heritage,1.0,9,0,0,-1,R,2,mfa_textgrid_phone
3.170000,3.220000,IH0,IH0,heritage,1.0,9,0,0,-1,IH0,3,mfa_textgrid_phone
3.220000,3.290000,T,T,heritage,1.0,9,0,0,-1,T,4,mfa_textgrid_phone
3.290000,3.350000,IH0,IH0,heritage,1.0,9,0,0,-1,IH0,5,mfa_textgrid_phone
3.350000,3.410000,JH,JH,heritage,1.0,9,0,0,-1,JH,6,mfa_textgrid_phone
3.410000,3.510000,S,S,sites,1.0,10,0,0,-1,S,0,mfa_textgrid_phone
3.510000,3.690000,AY1,AY1,sites,1.0,10,0,0,-1,AY1,1,mfa_textgrid_phone
3.690000,3.770000,T,T,sites,1.0,10,0,0,-1,T,2,mfa_textgrid_phone
3.770000,3.930000,S,S,sites,1.0,10,0,0,-1,S,3,mfa_textgrid_phone
4.130000,4.250000,N,N,need,1.0,11,1,1,-1,N,0,mfa_textgrid_phone
4.250000,4.390000,IY1,IY1,need,1.0,11,1,1,-1,IY1,1,mfa_textgrid_phone
4.390000,4.430000,D,D,need,1.0,11,1,1,-1,D,2,mfa_textgrid_phone
4.430000,4.540000,EH1,EH1,anything,1.0,12,1,1,-1,EH1,0,mfa_textgrid_phone
4.540000,4.580000,N,N,anything,1.0,12,1,1,-1,N,1,mfa_textgrid_phone
4.580000,4.660000,IY0,IY0,anything,1.0,12,1,1,-1,IY0,2,mfa_textgrid_phone
4.660000,4.740000,TH,TH,anything,1.0,12,1,1,-1,TH,3,mfa_textgrid_phone
4.740000,4.800000,IH2,IH2,anything,1.0,12,1,1,-1,IH2,4,mfa_textgrid_phone
4.800000,4.870000,NG,NG,anything,1.0,12,1,1,-1,NG,5,mfa_textgrid_phone
4.870000,4.940000,EH1,EH1,else,1.0,13,1,1,-1,EH1,0,mfa_textgrid_phone
4.940000,5.050000,L,L,else,1.0,13,1,1,-1,L,1,mfa_textgrid_phone
5.050000,5.290000,S,S,else,1.0,13,1,1,-1,S,2,mfa_textgrid_phone
