word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,did,1,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,you,2,know,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,know,3,china,",",",",soft_pause,0,none,0.030000,0.030000,0.030000,0.030000,0,0
3,china,4,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,has,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,the,6,most,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,most,7,unesco,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,unesco,8,world,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,world,9,heritage,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,heritage,10,sites,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,sites,11,need,?,?,region_break,1,hard_punctuation_with_lull,0.200000,0.200000,0.200000,0.200000,0,1
11,need,12,anything,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,anything,13,else,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
