ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,sao,0,0,0.1044,0.372884,0.32,0.425768,0.82,0.092884,0.12,1.13
1,1,22_MBP,paulo,1,0,0.20376,0.485161,0.452942,0.517379,1,0.0851607,0.12,1.13
2,2,07_Aa,paulo,1,0,0.27504,0.565707,0.528119,0.603295,0.86,0.0857071,0.12,1.13
3,3,09_Oh,paulo,1,0,0.317808,0.614035,0.544228,0.683842,0.82,0.0940349,0.12,1.13
4,4,09_Oh,paulo,1,0,0.39384,0.699951,0.656993,0.742909,0.82,0.0999509,0.12,1.13
5,5,07_Aa,has,2,0,0.492768,0.811739,0.784239,0.839239,0.86,0.0917394,0.12,1.13
6,6,24_Tongue_Th,the,3,0,0.56664,0.895215,0.867715,0.922715,0.42,0.0952147,0.12,1.13
7,7,06_Eh,the,3,0,0.627551,0.964045,0.936545,0.991545,0.74,0.0840451,0.12,1.13
8,8,12_Ww-Oo-,world's,4,0,0.701999,1.04817,1.01563,1.08072,1,0.0881712,0.12,1.13
9,9,09_Oh,world's,4,0,0.781199,1.13767,1.08478,1.19055,0.82,0.0976672,0.12,1.13
10,10,07_Aa,tallest,5,0,0.907714,1.28063,1.24304,1.31822,0.86,0.0806284,0.12,1.13
11,11,07_Aa,tallest,5,0,0.994607,1.37882,1.30901,1.44863,0.86,0.0988184,0.12,1.13
12,12,07_Aa,skyscraper,6,0,1.15272,1.55748,1.50989,1.60508,0.86,0.117485,0.12,1.13
13,13,14_ChJjSh,skyscraper,6,0,1.26936,1.68929,1.64901,1.72956,0.661,0.0892881,0.12,1.13
14,14,07_Aa,skyscraper,6,0,1.28232,1.70393,1.61643,1.79143,0.86,0.103933,0.12,1.13
15,15,22_MBP,skyscraper,6,0,1.3374,1.76617,1.72224,1.81011,1,0.0861732,0.12,1.13
16,16,09_Oh,outside,7,0,1.45234,1.89606,1.85847,1.93365,0.82,0.0960587,0.12,1.13
17,17,09_Oh,outside,7,0,1.55621,2.01343,1.94362,2.08323,0.82,0.0934263,0.12,1.13
18,18,07_Aa,asia,8,0,1.6857,2.28292,2.24047,2.32536,0.86,0.118667,0.12,1.27607
19,19,07_Aa,asia,8,0,1.79381,2.42292,2.34079,2.50505,0.86,0.102919,0.12,1.32946
