EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,sao,0,0,0.0304183,0.0798479,0.1044,0.82,SimpleBudgetV1
1,22_MBP,MBP,paulo,1,0,0.0925475,0.122662,0.20376,1,SimpleBudgetV1
2,07_Aa,AAA,paulo,1,0,0.127681,0.162814,0.27504,0.86,SimpleBudgetV1
3,09_Oh,OOO,paulo,1,0,0.135209,0.200456,0.317808,0.82,SimpleBudgetV1
4,09_Oh,OOO,paulo,1,0,0.187909,0.228061,0.39384,0.82,SimpleBudgetV1
5,07_Aa,AAA,has,2,0,0.248593,0.271863,0.492768,0.86,SimpleBudgetV1
6,24_Tongue_Th,FVS,the,3,0,0.292395,0.306084,0.566639,0.42,SimpleBudgetV1
7,06_Eh,EEE,the,3,0,0.319087,0.343726,0.627551,0.74,SimpleBudgetV1
8,12_Ww-Oo-,WUH,world's,4,0,0.355513,0.385932,0.701999,1,SimpleBudgetV1
9,09_Oh,OOO,world's,4,0,0.387833,0.437262,0.781199,0.82,SimpleBudgetV1
10,07_Aa,AAA,tallest,5,0,0.461793,0.496926,0.907714,0.86,SimpleBudgetV1
11,07_Aa,AAA,tallest,5,0,0.492624,0.557871,0.994607,0.86,SimpleBudgetV1
12,07_Aa,AAA,skyscraper,6,0,0.586502,0.630989,1.15272,0.86,SimpleBudgetV1
13,14_ChJjSh,FVS,skyscraper,6,0,0.651521,0.689164,1.26936,0.661,SimpleBudgetV1
14,07_Aa,AAA,skyscraper,6,0,0.6327,0.721673,1.28232,0.86,SimpleBudgetV1
15,22_MBP,MBP,skyscraper,6,0,0.685741,0.726806,1.3374,1,SimpleBudgetV1
16,09_Oh,OOO,outside,7,0,0.749408,0.784541,1.45234,0.82,SimpleBudgetV1
17,09_Oh,OOO,outside,7,0,0.789202,0.854449,1.55621,0.82,SimpleBudgetV1
18,07_Aa,AAA,asia,8,0,0.872643,0.907776,1.6857,0.86,SimpleBudgetV1
19,07_Aa,AAA,asia,8,0,0.914677,0.979924,1.79381,0.86,SimpleBudgetV1
