EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,chongqing's,0,0,0,0.0294283,0.0657979,0.826118,SimpleBudgetV1
1,09_Oh,OOO,chongqing's,0,0,0.016894,0.0512271,0.15231,0.82,SimpleBudgetV1
2,04_Ih,EEE,chongqing's,0,0,0.0392378,0.102999,0.318023,0.546587,SimpleBudgetV1
3,04_Ih,EEE,chongqing's,0,0,0.0821541,0.11894,0.449619,0.762635,SimpleBudgetV1
4,07_Aa,AAA,got,1,0,0.141707,0.17034,0.697695,0.86,SimpleBudgetV1
5,09_Oh,OOO,hot,2,0,0.208782,0.251864,1.02995,0.82,SimpleBudgetV1
6,22_MBP,MBP,pot,3,0,0.263463,0.283347,1.2226,1,SimpleBudgetV1
7,09_Oh,OOO,pot,3,0,0.291632,0.334714,1.40043,0.82,SimpleBudgetV1
8,07_Aa,AAA,and,4,0,0.372428,0.392709,1.71075,0.86,SimpleBudgetV1
9,04_Ih,EEE,stunning,5,0,0.413753,0.445634,1.92148,0.68,SimpleBudgetV1
10,18_Uh,AAA,stunning,5,0,0.428774,0.463107,1.99413,0.68,SimpleBudgetV1
11,14_ChJjSh,FVS,stunning,5,0,0.460348,0.487324,2.11887,0.682,SimpleBudgetV1
12,04_Ih,EEE,stunning,5,0,0.44686,0.510621,2.1408,0.22,SimpleBudgetV1
13,04_Ih,EEE,stunning,5,0,0.489776,0.526562,2.2724,0.762635,SimpleBudgetV1
14,22_MBP,MBP,mountains,6,0,0.527788,0.557216,2.42593,1,SimpleBudgetV1
15,09_Oh,OOO,mountains,6,0,0.540322,0.574655,2.49294,0.82,SimpleBudgetV1
16,14_ChJjSh,FVS,mountains,6,0,0.582966,0.609942,2.66719,0.703,SimpleBudgetV1
17,09_Oh,OOO,mountains,6,0,0.569478,0.633239,2.68912,0.82,SimpleBudgetV1
18,09_Oh,OOO,mountains,6,0,0.612394,0.64918,2.82072,0.82,SimpleBudgetV1
19,06_Eh,EEE,enjoy,7,1,0.694051,0.724673,3.17208,0.84,SimpleBudgetV1
20,03_Ee,EEE,enjoy,7,1,0.733422,0.79029,3.40682,0.86,SimpleBudgetV1
21,03_Ee,EEE,enjoy,7,1,0.768418,0.803413,3.51441,0.86,SimpleBudgetV1
22,10_Or,OOO,your,8,1,0.831814,0.883181,3.83451,0.75,SimpleBudgetV1
23,20_FV,FVS,visit,9,1,0.890638,0.916885,4.04139,1,SimpleBudgetV1
24,04_Ih,EEE,visit,9,1,0.908136,0.938757,4.12941,0.68,SimpleBudgetV1
25,04_Ih,EEE,visit,9,1,0.925634,0.982502,4.26634,0.58645,SimpleBudgetV1
