word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,even,1,though,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,though,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,answer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,answer,4,sounded,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,sounded,5,simple,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,simple,6,the,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,0,0
6,the,7,final,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,final,8,calculation,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,calculation,9,took,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,took,10,nearly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,nearly,11,an,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,an,12,hour,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
