index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.106500,0.174000,0.241500,03_Ee,rio,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.326500,0.394000,0.461500,09_Oh,rio,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,0.621500,0.689000,0.756500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
3,0.962500,1.015000,1.067500,22_MBP,amazing,2,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
4,1.136500,1.204000,1.271500,06_Eh,amazing,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
5,1.512500,1.565000,1.617500,22_MBP,beaches,3,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
6,1.626500,1.694000,1.761500,03_Ee,beaches,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
7,1.724500,1.772000,1.819500,14_ChJjSh,beaches,3,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
8,1.986500,2.054000,2.121500,07_Aa,and,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.341500,2.409000,2.476500,07_Aa,carnival,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.615000,2.665000,2.715000,20_FV,carnival,5,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
