ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,north,0,0,0.223006,0.153765,0.066265,0.241265,0.82,0.073765,0.09,1.33807
1,1,24_Tongue_Th,north,0,0,0.269145,0.215503,0.153765,0.27724,0.42,0.0555027,0.09,1.33807
2,2,22_MBP,macedonia,1,0,0.466006,0.478917,0.391417,0.566417,1,0.0789169,0.09,1.33807
3,3,24_Tongue_Th,macedonia,1,0,0.808359,0.618917,0.531417,0.706417,0.42,0.0589169,0.09,1.33807
4,4,07_Aa,macedonia,1,0,0.857267,0.732824,0.645324,0.820324,0.86,0.0693588,0.09,1.33807
5,5,07_Aa,macedonia,1,0,1.0529,0.872824,0.785324,0.960324,0.94,0.0728243,0.09,1.33807
6,6,04_Ih,is,2,0,1.36018,1.32011,1.25714,1.38308,0.54,0.0639976,0.09,1.33807
7,7,06_Eh,home,3,0,1.69946,1.79939,1.71189,1.88689,0.74,0.0740902,0.09,1.33807
8,8,22_MBP,home,3,0,1.71676,1.88169,1.81995,1.94343,1,0.00754094,0.09,1.33807
9,9,11_Oo,to,4,0,2.03259,2.33751,2.26713,2.40789,0.94,0.0842862,0.09,1.33807
10,10,24_Tongue_Th,the,5,0,2.17931,2.62424,2.57816,2.67031,0.42,0.0738409,0.09,1.33807
11,11,06_Eh,the,5,0,2.30942,2.76424,2.69756,2.83091,0.74,0.0842376,0.09,1.33807
12,12,07_Aa,ancient,6,0,2.45522,3.05004,2.96254,3.13754,0.94,0.0593293,0.09,1.33807
13,13,03_Ee,ancient,6,0,2.70899,3.19004,3.10254,3.27754,0.86,0.0700383,0.09,1.33807
14,14,04_Ih,city,7,0,3.11247,3.73352,3.64602,3.82102,0.680765,0.0699348,0.09,1.33807
15,15,03_Ee,city,7,0,3.21652,3.87352,3.78602,3.96102,0.86,0.0335264,0.09,1.33807
16,16,03_Ee,city,7,0,3.36624,4.01352,3.92602,4.10102,0.94,0.0535266,0.09,1.33807
17,17,09_Oh,of,8,0,3.59025,4.37753,4.31456,4.4405,0.82,0.0532632,0.09,1.33807
18,18,20_FV,of,8,0,3.63731,4.48959,4.44352,4.53566,1,0.0655055,0.09,1.33807
19,19,04_Ih,stobi,9,0,4.00089,4.99317,4.90567,5.08067,0.227022,0.08921,0.15,1.33807
20,20,22_MBP,stobi,9,0,4.06179,5.11907,5.03758,5.20057,1,0.22921,0.15,1.33807
21,21,04_Ih,stobi,9,0,4.16329,5.25907,5.17157,5.34657,0.72,0.36921,0.15,1.33807
22,22,12_Ww-Oo-,with,10,1,4.77935,5.32907,5.25849,5.39966,1,0.0743971,0.09,1.14734
23,23,04_Ih,with,10,1,4.94853,5.36907,5.28157,5.45657,0.22,0.0543971,0.09,1.14734
24,24,24_Tongue_Th,with,10,1,4.96583,5.37907,5.32614,5.43201,0.42,0.0895953,0.09,1.14734
25,25,12_Ww-Oo-,well,11,1,5.17891,5.43234,5.34484,5.51984,1,-0.364011,0.15,1.14734
26,26,06_Eh,well,11,1,5.39546,5.47234,5.38484,5.55984,0.74,-0.292113,0.15,1.14734
27,27,22_MBP,preserved,12,1,5.67137,5.54132,5.45382,5.62882,1,0.0244517,0.15,1.14734
28,28,06_Eh,preserved,12,1,5.79441,5.58132,5.49382,5.66882,0.74,0.164452,0.15,1.14734
29,29,06_Eh,preserved,12,1,6.00358,5.62132,5.53382,5.70882,0.74,0.304451,0.15,1.14734
30,30,20_FV,preserved,12,1,6.10201,5.65577,5.56827,5.74327,1,0.444451,0.15,1.14734
31,31,09_Oh,roman,13,1,6.44651,5.94067,5.85915,6.0222,0.82,0.913799,0.15,1.14734
32,32,22_MBP,roman,13,1,6.54802,5.97688,5.907,6.04675,1,0.95,0.15,1.14734
33,33,07_Aa,roman,13,1,6.58862,5.99109,5.90359,6.07859,0.86,0.964211,0.15,1.14734
34,34,11_Oo,ruins,14,1,7.02479,6.06109,5.97359,6.14859,1,1.03421,0.15,1.14734
