EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,03_Ee,EEE,syria,0,0,0.0154952,0.0426119,0.0778927,0.86,SimpleBudgetV1
1,07_Aa,AAA,syria,0,0,0.0309905,0.08135,0.150593,0.86,SimpleBudgetV1
2,07_Aa,AAA,syria,0,0,0.0619809,0.0929714,0.207714,0.86,SimpleBudgetV1
3,07_Aa,AAA,has,1,0,0.118503,0.136464,0.341784,0.86,SimpleBudgetV1
4,07_Aa,AAA,a,2,0,0.171328,0.189288,0.483407,0.86,SimpleBudgetV1
5,04_Ih,EEE,rich,3,0,0.225972,0.264123,0.656974,0.22,SimpleBudgetV1
6,14_ChJjSh,FVS,rich,3,0,0.241379,0.258988,0.670743,0.682,SimpleBudgetV1
7,03_Ee,EEE,history,4,0,0.281878,0.313162,0.797653,0.86,SimpleBudgetV1
8,14_ChJjSh,FVS,history,4,0,0.327601,0.354072,0.913784,0.661,SimpleBudgetV1
9,03_Ee,EEE,history,4,0,0.314365,0.376933,0.926687,0.86,SimpleBudgetV1
10,03_Ee,EEE,history,4,0,0.356478,0.392575,1.00411,0.86,SimpleBudgetV1
11,22_MBP,MBP,but,5,1,0.435481,0.448158,1.18452,1,SimpleBudgetV1
12,18_Uh,AAA,but,5,1,0.458195,0.476156,1.2525,0.22,SimpleBudgetV1
13,04_Ih,EEE,it's,6,1,0.512839,0.55099,1.42607,0.38,SimpleBudgetV1
14,22_MBP,MBP,been,7,1,0.561262,0.57887,1.52835,1,SimpleBudgetV1
15,03_Ee,EEE,been,7,1,0.586207,0.624358,1.62277,0.86,SimpleBudgetV1
16,24_Tongue_Th,FVS,through,8,1,0.636097,0.653705,1.72898,0.42,SimpleBudgetV1
17,09_Oh,OOO,through,8,1,0.659574,0.697726,1.81946,0.82,SimpleBudgetV1
18,09_Oh,OOO,tough,9,1,0.732942,0.771093,2.01616,0.82,SimpleBudgetV1
19,04_Ih,EEE,times,10,1,0.798327,0.825444,2.17667,0.68,SimpleBudgetV1
20,22_MBP,MBP,times,10,1,0.819633,0.842876,2.2286,1,SimpleBudgetV1
21,06_Eh,EEE,times,10,1,0.813822,0.864182,2.24937,0.74,SimpleBudgetV1
22,03_Ee,EEE,lately,11,1,0.885693,0.916977,2.41648,0.86,SimpleBudgetV1
23,24_Tongue_Th,FVS,lately,11,1,0.92901,0.955481,2.52616,0.42,SimpleBudgetV1
24,03_Ee,EEE,lately,11,1,0.918181,0.980748,2.54552,0.86,SimpleBudgetV1
25,03_Ee,EEE,lately,11,1,0.960293,0.99639,2.62294,0.86,SimpleBudgetV1
