ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,tianjin's,0,0,0.100364,0.267444,0.18,0.354887,0.94,0.0674437,0.09,1.20637
1,1,14_ChJjSh,tianjin's,0,0,0.301091,0.407444,0.333453,0.481435,0.783,0.0874437,0.09,1.20637
2,2,07_Aa,tianjin's,0,0,0.323395,0.494747,0.407247,0.582247,0.86,0.0593495,0.09,1.20637
3,3,07_Aa,tianjin's,0,0,0.457213,0.634747,0.547247,0.722247,0.86,0.0747468,0.09,1.20637
4,4,07_Aa,got,1,0,0.709479,1.00226,0.923726,1.0808,0.86,0.0822615,0.09,1.20637
5,5,09_Oh,old,2,0,1.04734,1.40985,1.32235,1.49735,0.82,0.0898474,0.09,1.20637
6,6,06_Eh,temples,3,0,1.31214,1.72929,1.6453,1.81328,0.74,0.0892888,0.09,1.20637
7,7,22_MBP,temples,3,0,1.38318,1.81499,1.743,1.88698,1,0.0549926,0.09,1.20637
8,8,06_Eh,temples,3,0,1.494,1.94869,1.86119,2.03619,0.74,0.0686904,0.09,1.20637
9,9,07_Aa,and,4,0,1.8602,2.39045,2.33482,2.44608,0.86,0.0704541,0.09,1.20637
10,10,22_MBP,modern,5,0,2.02385,2.58788,2.51589,2.65987,1,0.0678844,0.09,1.20637
11,11,09_Oh,modern,5,0,2.09845,2.67787,2.59388,2.76186,0.82,0.0778737,0.09,1.20637
12,12,06_Eh,modern,5,0,2.26256,2.81787,2.73037,2.90537,0.74,0.057874,0.09,1.20637
13,13,07_Aa,skyscrapers,6,0,2.59349,2.88787,2.80037,2.97537,0.94,-0.312126,0.09,1.01554
14,14,14_ChJjSh,skyscrapers,6,0,2.83761,3.02787,2.95212,3.10363,0.682,-0.172126,0.09,1.01554
15,15,07_Aa,skyscrapers,6,0,2.86474,3.06095,2.97345,3.14845,0.86,-0.139053,0.09,1.01554
16,16,22_MBP,skyscrapers,6,0,2.93379,3.13106,3.04842,3.21371,1,-0.0689335,0.09,1.01554
17,17,12_Ww-Oo-,worth,7,1,3.70951,3.56028,3.5,3.62056,1,0.0802808,0.09,1
18,18,09_Oh,worth,7,1,3.87527,3.70028,3.61278,3.78778,0.82,0.060281,0.09,1
19,19,24_Tongue_Th,worth,7,1,3.92048,3.77125,3.72604,3.81646,0.42,0.0512559,0.09,1
20,20,06_Eh,exploring,8,1,4.08775,3.93853,3.85103,4.02603,0.74,0.0585294,0.09,1
21,21,22_MBP,exploring,8,1,4.22187,4.07265,3.99127,4.15402,1,0.0726488,0.09,1
22,22,10_Or,exploring,8,1,4.38613,4.21265,4.12515,4.30015,0.316158,-0.494229,0.15,1
23,23,06_Eh,exploring,8,1,4.42682,4.27759,4.19009,4.36509,0.74,-0.429281,0.15,1
24,24,04_Ih,exploring,8,1,4.58957,4.41759,4.33009,4.50509,0.751429,-0.289281,0.15,1
