index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,maybe,0,0,0,0.011719,1.000000,M,0,cmu_bilabial
1,06_Eh,maybe,0,0,0,0.035156,0.920000,EY,1,cmu_eh_vowel
2,03_Ee,maybe,0,0,0,0.082031,0.500000,IY,3,cmu_front_vowel
3,20_FV,visit,1,0,0,0.103125,0.960000,V,0,cmu_fv
4,03_Ee,visit,1,0,0,0.121875,0.920000,IH,1,cmu_front_vowel
5,09_Oh,tokyo,2,0,0,0.225000,0.920000,OW,1,cmu_oh_vowel
6,03_Ee,tokyo,2,0,0,0.275000,0.500000,IY,3,cmu_front_vowel
7,09_Oh,tokyo,2,0,0,0.300000,0.920000,OW,4,cmu_oh_vowel
8,07_Aa,tower,3,0,0,0.359375,0.920000,AW,1,cmu_open_vowel
9,09_Oh,or,4,0,0,0.421875,0.920000,AO,0,cmu_oh_vowel
10,05_Ay,hike,5,0,0,0.500000,0.940000,AY,1,cmu_ay
11,03_Ee,in,6,0,0,0.546875,0.500000,IH,0,cmu_front_vowel
12,22_MBP,mt,7,0,0,0.601562,1.000000,M,0,cmu_bilabial
13,07_Aa,mt,7,0,0,0.617188,0.920000,AW,1,cmu_open_vowel
14,20_FV,fuji,8,1,1,0.667969,0.960000,F,0,cmu_fv
15,11_Oo,fuji,8,1,1,0.691406,0.920000,UW,1,cmu_oo_vowel
16,14_ChJjSh,fuji,8,1,1,0.714844,0.820000,JH,2,cmu_affricate_sibilant
17,03_Ee,fuji,8,1,1,0.738281,0.500000,IY,3,cmu_front_vowel
18,12_Ww-Oo-,want,9,2,2,0.757812,0.880000,W,0,cmu_w
19,07_Aa,want,9,2,2,0.773438,0.920000,AA,1,cmu_open_vowel
20,07_Aa,a,10,2,2,0.843750,0.500000,AH,0,cmu_open_vowel
21,07_Aa,sandwich,11,2,2,0.901786,0.920000,AE,1,cmu_open_vowel
22,12_Ww-Oo-,sandwich,11,2,2,0.955357,0.880000,W,4,cmu_w
23,14_ChJjSh,sandwich,11,2,2,0.990536,0.820000,CH,6,cmu_affricate_sibilant
