start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.490000,0.560000,HH,hello,1.0,0,0,0,-1,mfa_textgrid_phone
0.560000,0.590000,AH0,hello,1.0,0,0,1,-1,mfa_textgrid_phone
0.590000,0.680000,L,hello,1.0,0,0,2,-1,mfa_textgrid_phone
0.680000,1.000000,OW1,hello,1.0,0,0,3,-1,mfa_textgrid_phone
1.160000,1.290000,AY1,i'm,1.0,1,1,0,-1,mfa_textgrid_phone
1.290000,1.380000,M,i'm,1.0,1,1,1,-1,mfa_textgrid_phone
1.380000,1.490000,L,lana,1.0,2,1,0,-1,mfa_textgrid_phone
1.490000,1.600000,AE1,lana,1.0,2,1,1,-1,mfa_textgrid_phone
1.600000,1.660000,N,lana,1.0,2,1,2,-1,mfa_textgrid_phone
1.660000,1.930000,AH0,lana,1.0,2,1,3,-1,mfa_textgrid_phone
2.040000,2.130000,N,nice,1.0,3,2,0,-1,mfa_textgrid_phone
2.130000,2.230000,AY1,nice,1.0,3,2,1,-1,mfa_textgrid_phone
2.230000,2.340000,S,nice,1.0,3,2,2,-1,mfa_textgrid_phone
2.340000,2.420000,T,to,1.0,4,2,0,-1,mfa_textgrid_phone
2.420000,2.450000,IH0,to,1.0,4,2,1,-1,mfa_textgrid_phone
2.450000,2.520000,M,meet,1.0,5,2,0,-1,mfa_textgrid_phone
2.520000,2.650000,IY1,meet,1.0,5,2,1,-1,mfa_textgrid_phone
2.650000,2.720000,T,meet,1.0,5,2,2,-1,mfa_textgrid_phone
2.720000,2.830000,Y,you,1.0,6,2,0,-1,mfa_textgrid_phone
2.830000,2.960000,UW1,you,1.0,6,2,1,-1,mfa_textgrid_phone
