word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,chips,1,are,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,are,2,just,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,just,3,two,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,two,4,dollars,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,dollars,5,want,.,.,region_break,1,hard_punctuation_with_lull,0.620000,0.620000,0.620000,0.620000,0,1
5,want,6,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,to,7,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,try,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,a,9,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,sandwich,10,instead,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
