EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,riyadh's,0,0,0.00486986,0.0301931,0.0407361,0.86,SimpleBudgetV1
1,14_ChJjSh,FVS,riyadh's,0,0,0.0418808,0.0633081,0.122208,0.741,SimpleBudgetV1
2,07_Aa,AAA,riyadh's,0,0,0.0311671,0.0818136,0.131261,0.86,SimpleBudgetV1
3,07_Aa,AAA,riyadh's,0,0,0.0652561,0.0944752,0.185576,0.86,SimpleBudgetV1
4,07_Aa,AAA,got,1,0,0.116742,0.14576,0.304975,0.86,SimpleBudgetV1
5,22_MBP,MBP,modern,2,0,0.155634,0.182233,0.392534,1,SimpleBudgetV1
6,09_Oh,OOO,modern,2,0,0.170042,0.201075,0.431163,0.82,SimpleBudgetV1
7,06_Eh,EEE,modern,2,0,0.193317,0.250949,0.516147,0.74,SimpleBudgetV1
8,22_MBP,MBP,malls,3,0,0.267002,0.287154,0.643818,1,SimpleBudgetV1
9,07_Aa,AAA,malls,3,0,0.29555,0.339211,0.737464,0.86,SimpleBudgetV1
10,07_Aa,AAA,and,4,0,0.377431,0.397985,0.900877,0.86,SimpleBudgetV1
11,04_Ih,EEE,historic,5,0,0.420655,0.45995,1.02309,0.68,SimpleBudgetV1
12,14_ChJjSh,FVS,historic,5,0,0.478086,0.511335,1.14951,0.661,SimpleBudgetV1
13,04_Ih,EEE,historic,5,0,0.461461,0.54005,1.16355,0.22,SimpleBudgetV1
14,04_Ih,EEE,historic,5,0,0.514358,0.559698,1.24784,0.64,SimpleBudgetV1
15,22_MBP,MBP,mosques,6,0,0.562015,0.588615,1.3368,1,SimpleBudgetV1
16,11_Oo,OOO,mosques,6,0,0.599698,0.65733,1.46041,0.94,SimpleBudgetV1
17,06_Eh,EEE,enjoy,7,1,0.716809,0.747842,1.70163,0.74,SimpleBudgetV1
18,03_Ee,EEE,enjoy,7,1,0.756709,0.814341,1.82524,0.86,SimpleBudgetV1
19,10_Or,OOO,your,8,1,0.856423,0.90848,2.05046,0.657,SimpleBudgetV1
20,04_Ih,EEE,trip,9,1,0.942905,0.986566,2.24166,0.284536,SimpleBudgetV1
21,22_MBP,MBP,trip,9,1,0.979429,0.99958,2.29921,1,SimpleBudgetV1
