ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,riyadh's,0,0,0.0407361,0.502583,0.47,0.535167,0.86,0.102583,0.12,1.1075
1,1,14_ChJjSh,riyadh's,0,0,0.122208,0.592814,0.565243,0.620384,0.741,0.112814,0.12,1.1075
2,2,07_Aa,riyadh's,0,0,0.131261,0.602839,0.537673,0.668006,0.86,0.0828394,0.12,1.1075
3,3,07_Aa,riyadh's,0,0,0.185576,0.662993,0.625397,0.700589,0.86,0.102993,0.12,1.1075
4,4,07_Aa,got,1,0,0.304975,0.795228,0.757891,0.832564,0.86,0.115228,0.12,1.1075
5,5,22_MBP,modern,2,0,0.392534,0.892199,0.857974,0.926425,1,0.0921993,0.12,1.1075
6,6,09_Oh,modern,2,0,0.431163,0.934981,0.895052,0.974911,0.82,0.094981,0.12,1.1075
7,7,06_Eh,modern,2,0,0.516147,1.0291,0.954946,1.10326,0.74,0.109101,0.12,1.1075
8,8,22_MBP,malls,3,0,0.643818,1.1705,1.143,1.198,1,0.0904965,0.12,1.1075
9,9,07_Aa,malls,3,0,0.737464,1.27421,1.21803,1.33039,0.86,0.11421,0.12,1.1075
10,10,07_Aa,and,4,0,0.900877,1.45519,1.42769,1.48269,0.86,0.0951897,0.12,1.1075
11,11,04_Ih,historic,5,0,1.02309,1.59054,1.53998,1.6411,0.68,0.110536,0.12,1.1075
12,12,14_ChJjSh,historic,5,0,1.14951,1.73054,1.68508,1.77599,0.661,0.0905359,0.12,1.17661
13,13,04_Ih,historic,5,0,1.16355,1.80958,1.72208,1.89708,0.22,0.0926567,0.12,1.21883
14,14,04_Ih,historic,5,0,1.24784,1.94958,1.88316,2.01601,0.64,0.109583,0.12,1.26104
15,15,22_MBP,mosques,6,0,1.3368,2.17855,2.13808,2.21901,1,0.0855243,0.12,1.30935
16,16,11_Oo,mosques,6,0,1.46041,2.31855,2.23105,2.40605,0.94,0.118547,0.12,1.3224
17,17,06_Eh,enjoy,7,1,2.00163,2.53746,2.5,2.57491,0.74,0.0974569,0.12,1.03876
18,18,03_Ee,enjoy,7,1,2.12524,2.66586,2.59631,2.73541,0.86,0.105861,0.12,1.03876
19,19,10_Or,your,8,1,2.35046,3.03108,2.9654,3.09676,0.657,0.0904329,0.12,1.08593
20,20,04_Ih,trip,9,1,2.54166,3.36227,3.30579,3.41876,0.284536,0.103983,0.12,1.11354
21,21,22_MBP,trip,9,1,2.59921,3.4979,3.46917,3.52662,1,-0.728979,0.15,1.22707
