index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,bangladesh,0,0,0,0.012650,1.000000,B,0,cmu_bilabial
1,07_Aa,bangladesh,0,0,0,0.037500,0.920000,AE,1,cmu_open_vowel
2,06_Eh,bangladesh,0,0,0,0.162500,0.920000,EH,6,cmu_eh_vowel
3,14_ChJjSh,bangladesh,0,0,0,0.187500,0.820000,SH,7,cmu_affricate_sibilant
4,07_Aa,has,1,0,0,0.240000,0.920000,AE,1,cmu_open_vowel
5,07_Aa,the,2,0,0,0.340000,0.500000,AH,1,cmu_open_vowel
6,07_Aa,largest,3,0,0,0.394286,0.920000,AA,1,cmu_open_vowel
7,14_ChJjSh,largest,3,0,0,0.440000,0.820000,JH,3,cmu_affricate_sibilant
8,03_Ee,river,4,0,0,0.565000,0.920000,IH,1,cmu_front_vowel
9,20_FV,river,4,0,0,0.595000,0.960000,V,2,cmu_fv
10,06_Eh,delta,5,0,0,0.676000,0.920000,EH,1,cmu_eh_vowel
11,03_Ee,in,6,0,0,0.780000,0.500000,IH,0,cmu_front_vowel
12,07_Aa,the,7,0,0,0.900000,0.500000,AH,1,cmu_open_vowel
13,12_Ww-Oo-,world,8,0,0,0.930000,0.880000,W,0,cmu_w
14,06_Eh,world,8,0,0,0.950000,0.920000,ER,1,cmu_eh_vowel
