index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.191600,0.244100,0.296600,22_MBP,bangladesh,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.256500,0.324000,0.391500,07_Aa,bangladesh,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,0.676500,0.744000,0.811500,06_Eh,bangladesh,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.784500,0.832000,0.879500,14_ChJjSh,bangladesh,0,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
4,0.906500,0.974000,1.041500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.106500,1.174000,1.241500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,1.281500,1.349000,1.416500,07_Aa,largest,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,1.449500,1.497000,1.544500,14_ChJjSh,largest,3,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
8,1.846500,1.914000,1.981500,03_Ee,river,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
9,1.914000,1.964000,2.014000,20_FV,river,4,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
10,2.091500,2.159000,2.226500,06_Eh,delta,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,2.351500,2.419000,2.486500,03_Ee,in,6,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
12,2.566500,2.634000,2.701500,07_Aa,the,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,2.626500,2.694000,2.761500,12_Ww-Oo-,world,8,0,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,2.681500,2.749000,2.816500,06_Eh,world,8,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
