word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,hello,1,i'm,",",",",region_break,1,comma_with_lull,0.480000,0.480000,0.480000,0.480000,0,1
1,i'm,2,max,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,max,3,how,.,.,region_break,1,hard_punctuation_with_lull,0.320000,0.320000,0.320000,0.320000,1,2
3,how,4,can,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
4,can,5,i,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
5,i,6,assist,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
6,assist,7,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,you,8,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,with,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,the,10,deal,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,deal,11,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,in,12,kentucky,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
