EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,not,0,0,0.0322906,0.0847629,0.156721,0.82,SimpleBudgetV1
1,03_Ee,EEE,lately,1,0,0.109183,0.15221,0.349974,0.86,SimpleBudgetV1
2,24_Tongue_Th,FVS,lately,1,0,0.168759,0.205167,0.500642,0.42,SimpleBudgetV1
3,03_Ee,EEE,lately,1,0,0.153865,0.239919,0.527231,0.86,SimpleBudgetV1
4,03_Ee,EEE,lately,1,0,0.211786,0.261433,0.633584,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,1,0.32553,0.340061,0.891147,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,1,0.353865,0.38002,0.982586,0.74,SimpleBudgetV1
7,22_MBP,MBP,bodega,3,1,0.387931,0.427649,1.09197,1,SimpleBudgetV1
8,09_Oh,OOO,bodega,3,1,0.421029,0.467366,1.18946,0.82,SimpleBudgetV1
9,05_Ay,EEE,bodega,3,1,0.472331,0.508739,1.31354,0.84,SimpleBudgetV1
10,07_Aa,AAA,bodega,3,1,0.505429,0.555076,1.41989,0.86,SimpleBudgetV1
11,03_Ee,EEE,keeps,4,1,0.592331,0.644803,1.65638,0.86,SimpleBudgetV1
12,22_MBP,MBP,keeps,4,1,0.618567,0.642785,1.6888,1,SimpleBudgetV1
13,22_MBP,MBP,me,5,1,0.659495,0.676932,1.78932,1,SimpleBudgetV1
14,06_Eh,EEE,me,5,1,0.690737,0.715439,1.8827,0.74,SimpleBudgetV1
15,22_MBP,MBP,busy,6,1,0.730938,0.762906,2.00008,1,SimpleBudgetV1
16,18_Uh,AAA,busy,6,1,0.764904,0.8022,2.09817,0.68,SimpleBudgetV1
17,03_Ee,EEE,busy,6,1,0.776226,0.845489,2.17129,0.86,SimpleBudgetV1
18,03_Ee,EEE,busy,6,1,0.82884,0.871463,2.2765,0.86,SimpleBudgetV1
19,06_Eh,EEE,enough,7,1,0.859253,0.896549,2.35081,0.74,SimpleBudgetV1
20,09_Oh,OOO,enough,7,1,0.909425,0.978688,2.52796,0.82,SimpleBudgetV1
