ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,not,0,0,0.156721,0.570254,0.5,0.640508,0.82,0.0502542,0.09,1
1,1,03_Ee,lately,1,0,0.349974,0.763507,0.705899,0.821116,0.86,0.0835072,0.09,1
2,2,24_Tongue_Th,lately,1,0,0.500642,0.903507,0.854762,0.952253,0.42,0.0635071,0.09,1
3,3,03_Ee,lately,1,0,0.527231,0.966919,0.879419,1.05442,0.86,0.0869191,0.09,1.05934
4,4,03_Ee,lately,1,0,0.633584,1.07958,1.00917,1.15,0.86,0.0795842,0.09,1.05934
5,5,24_Tongue_Th,the,2,1,1.19115,1.5314,1.5039,1.5589,0.42,0.0514008,0.09,1.1
6,6,06_Eh,the,2,1,1.28259,1.63198,1.59346,1.6705,0.74,0.0719832,0.09,1.1
7,7,22_MBP,bodega,3,1,1.39197,1.7523,1.69381,1.8108,1,0.0723016,0.09,1.1
8,8,09_Oh,bodega,3,1,1.48946,1.85954,1.7913,1.92779,0.82,0.0595422,0.09,1.1
9,9,05_Ay,bodega,3,1,1.61354,1.99603,1.94241,2.04965,0.84,0.0760299,0.09,1.1
10,10,07_Aa,bodega,3,1,1.71989,2.11302,2.0399,2.18614,0.86,0.0730193,0.09,1.1
11,11,03_Ee,keeps,4,1,1.95638,2.37315,2.29587,2.45043,0.86,0.0531545,0.09,1.1
12,12,22_MBP,keeps,4,1,1.9888,2.40882,2.37315,2.44449,1,0.0888221,0.09,1.1
13,13,22_MBP,me,5,1,2.08932,2.51939,2.49189,2.54689,1,-0.747485,0.15,1.1
14,14,06_Eh,me,5,1,2.1827,2.62211,2.58573,2.65849,0.74,-0.644763,0.15,1.1
15,15,22_MBP,busy,6,1,2.30008,2.75123,2.70415,2.79831,1,-0.515646,0.15,1.1
16,16,18_Uh,busy,6,1,2.39817,2.85912,2.80419,2.91405,0.68,-0.407752,0.15,1.1
17,17,03_Ee,busy,6,1,2.47129,2.93955,2.85205,3.02705,0.86,-0.327322,0.15,1.1
18,18,03_Ee,busy,6,1,2.57651,3.05529,2.99252,3.11807,0.86,-0.211581,0.15,1.1
19,19,06_Eh,enough,7,1,2.65081,3.13703,3.0821,3.19196,0.74,-0.129843,0.15,1.1
20,20,09_Oh,enough,7,1,2.82796,3.27703,3.18953,3.36453,0.82,0.0101571,0.15,1.1
