ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,our,0,0,0.241469,0.673382,0.585882,0.760882,0.82,0.0733823,0.09,1.13985
1,1,07_Aa,sandwiches,1,0,0.551215,1.02645,0.938945,1.11395,0.94,0.066445,0.09,1.13985
2,2,07_Aa,sandwiches,1,0,0.85097,1.16645,1.07895,1.25395,0.86,0.0864451,0.09,1.13985
3,3,14_ChJjSh,sandwiches,1,0,0.910921,1.2914,1.2039,1.3789,0.692325,0.05978,0.09,1.13985
4,4,06_Eh,sandwiches,1,0,1.0533,1.4314,1.3439,1.5189,0.749383,0.0713964,0.09,1.13985
5,5,07_Aa,are,2,0,1.41684,1.60256,1.54221,1.66292,0.86,-0.317434,0.09,0.82
6,6,07_Aa,customizable,3,0,1.78154,1.90162,1.81412,1.98912,0.94,-0.0183793,0.09,0.82
7,7,22_MBP,customizable,3,0,2.06428,2.04162,1.95412,2.12912,1,0.0816208,0.09,0.82
8,8,14_ChJjSh,customizable,3,0,2.14724,2.17465,2.08715,2.26215,0.682,0.0546477,0.09,0.82
9,9,07_Aa,customizable,3,0,2.18788,2.23481,2.14731,2.32231,0.86,0.0748148,0.09,0.82
10,10,11_Oo,you,4,1,3.37665,3.55492,3.46742,3.64242,1,0.074923,0.09,1
11,11,14_ChJjSh,choose,5,1,3.60979,3.81645,3.76649,3.86641,0.810869,0.0564528,0.09,1
12,12,11_Oo,choose,5,1,3.8013,3.95645,3.86895,4.04395,1,0.076453,0.09,1
13,13,24_Tongue_Th,the,6,1,4.02112,4.26631,4.22116,4.31146,0.42,0.0663085,0.09,1
14,14,06_Eh,the,6,1,4.162,4.40631,4.35235,4.46026,0.74,0.0863085,0.09,1
15,15,14_ChJjSh,cheese,7,1,4.32587,4.60958,4.55962,4.65954,0.790372,0.0895844,0.09,1
16,16,03_Ee,cheese,7,1,4.51738,4.74958,4.66208,4.83708,0.86,0.0695844,0.09,1
17,17,22_MBP,bread,8,2,5.26285,5.13772,5.07391,5.20152,1,0.0577202,0.09,1.27712
18,18,03_Ee,bread,8,2,5.46268,5.27772,5.19022,5.36522,0.86,0.0777202,0.09,1
19,19,07_Aa,and,9,3,6.34038,5.75747,5.69404,5.8209,0.86,-1.34941,0.15,1.24473
20,20,07_Aa,any,10,3,6.55787,6.02818,5.94068,6.11568,0.94,-1.07869,0.15,1.24473
21,21,03_Ee,any,10,3,6.78502,6.16818,6.08068,6.25568,0.86,-0.93869,0.15,1.24473
22,22,06_Eh,extra,11,3,7.07078,6.66389,6.57639,6.75139,0.84,-0.442987,0.15,1.24473
23,23,07_Aa,extra,11,3,7.33457,6.80389,6.71639,6.89139,0.94,-0.302988,0.15,1.24473
24,24,07_Aa,extra,11,3,7.51042,6.94389,6.85639,7.03139,0.86,-0.162988,0.15,1.24473
25,25,20_FV,fixings,12,3,7.63132,7.20479,7.1227,7.28687,1,0.127502,0.15,1.24473
26,26,04_Ih,fixings,12,3,7.88412,7.34479,7.25729,7.43229,0.64,0.267502,0.15,1.24473
27,27,06_Eh,like,13,3,8.35639,7.95707,7.86957,8.04457,0.74,0.95,0.15,1.24473
28,28,22_MBP,pickles,14,3,8.57522,8.11158,8.0295,8.19367,1,1.00471,0.15,1.24473
29,29,04_Ih,pickles,14,3,8.76206,8.15158,8.06408,8.23908,0.746013,1.04471,0.15,1.24473
30,30,14_ChJjSh,pickles,14,3,8.9599,8.19158,8.1095,8.27367,0.815561,1.08471,0.15,1.24473
31,31,10_Or,or,15,3,9.25466,8.26158,8.19815,8.32501,0.36,1.15471,0.15,1.24473
32,32,22_MBP,mustard,16,3,9.43551,8.30679,8.22471,8.38888,1,1.19992,0.15,1.24473
33,33,07_Aa,mustard,16,3,9.6993,8.34679,8.25929,8.43429,0.94,1.23992,0.15,1.24473
