EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,our,0,0,0.0147533,0.0387275,0.241469,0.82,SimpleBudgetV1
1,07_Aa,AAA,sandwiches,1,0,0.0502536,0.0718303,0.551215,0.94,SimpleBudgetV1
2,07_Aa,AAA,sandwiches,1,0,0.0726602,0.115814,0.85097,0.86,SimpleBudgetV1
3,14_ChJjSh,FVS,sandwiches,1,0,0.0909175,0.110834,0.910921,0.692325,SimpleBudgetV1
4,06_Eh,EEE,sandwiches,1,0,0.103366,0.129922,1.0533,0.749383,SimpleBudgetV1
5,07_Aa,AAA,are,2,0,0.148751,0.165053,1.41684,0.86,SimpleBudgetV1
6,07_Aa,AAA,customizable,3,0,0.182665,0.211913,1.78154,0.94,SimpleBudgetV1
7,22_MBP,MBP,customizable,3,0,0.215101,0.242099,2.06428,1,SimpleBudgetV1
8,14_ChJjSh,FVS,customizable,3,0,0.225413,0.250161,2.14724,0.682,SimpleBudgetV1
9,07_Aa,AAA,customizable,3,0,0.213038,0.271535,2.18788,0.86,SimpleBudgetV1
10,11_Oo,OOO,you,4,1,0.324113,0.357308,3.07665,1,SimpleBudgetV1
11,14_ChJjSh,FVS,choose,5,1,0.360996,0.372061,3.30979,0.810869,SimpleBudgetV1
12,11_Oo,OOO,choose,5,1,0.375749,0.399723,3.5013,1,SimpleBudgetV1
13,24_Tongue_Th,FVS,the,6,1,0.407079,0.417079,3.72112,0.42,SimpleBudgetV1
14,06_Eh,EEE,the,6,1,0.421706,0.433656,3.862,0.74,SimpleBudgetV1
15,14_ChJjSh,FVS,cheese,7,1,0.440295,0.45136,4.02587,0.790372,SimpleBudgetV1
16,03_Ee,EEE,cheese,7,1,0.455048,0.479023,4.21738,0.86,SimpleBudgetV1
17,22_MBP,MBP,bread,8,2,0.510835,0.5219,4.66285,1,SimpleBudgetV1
18,03_Ee,EEE,bread,8,2,0.52651,0.550484,4.86269,0.86,SimpleBudgetV1
19,07_Aa,AAA,and,9,3,0.596828,0.608114,5.44038,0.86,SimpleBudgetV1
20,07_Aa,AAA,any,10,3,0.618036,0.635076,5.65787,0.94,SimpleBudgetV1
21,03_Ee,EEE,any,10,3,0.635888,0.667534,5.88502,0.86,SimpleBudgetV1
22,06_Eh,EEE,extra,11,3,0.674836,0.691877,6.17078,0.84,SimpleBudgetV1
23,07_Aa,AAA,extra,11,3,0.696745,0.728391,6.43457,0.94,SimpleBudgetV1
24,07_Aa,AAA,extra,11,3,0.722305,0.74178,6.61042,0.86,SimpleBudgetV1
25,20_FV,FVS,fixings,12,3,0.738128,0.752734,6.73132,1,SimpleBudgetV1
26,04_Ih,EEE,fixings,12,3,0.757603,0.789249,6.98412,0.64,SimpleBudgetV1
27,06_Eh,EEE,like,13,3,0.813739,0.837713,7.45639,0.74,SimpleBudgetV1
28,22_MBP,MBP,pickles,14,3,0.842656,0.857261,7.67522,1,SimpleBudgetV1
29,04_Ih,EEE,pickles,14,3,0.861521,0.879779,7.86206,0.746013,SimpleBudgetV1
30,14_ChJjSh,FVS,pickles,14,3,0.885256,0.899862,8.0599,0.815561,SimpleBudgetV1
31,10_Or,OOO,or,15,3,0.919557,0.930844,8.35466,0.36,SimpleBudgetV1
32,22_MBP,MBP,mustard,16,3,0.937925,0.952531,8.53551,1,SimpleBudgetV1
33,07_Aa,AAA,mustard,16,3,0.958617,0.990263,8.79929,0.94,SimpleBudgetV1
