index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,06_Eh,denmark,0,0,0,0.035714,0.920000,EH,1,cmu_eh_vowel
1,22_MBP,denmark,0,0,0,0.083333,1.000000,M,3,cmu_bilabial
2,07_Aa,denmark,0,0,0,0.107143,0.920000,AA,4,cmu_open_vowel
3,07_Aa,has,1,0,0,0.208333,0.920000,AE,1,cmu_open_vowel
4,11_Oo,cute,2,0,0,0.302083,0.920000,UW,2,cmu_oo_vowel
5,03_Ee,little,3,0,0,0.370833,0.920000,IH,1,cmu_front_vowel
6,07_Aa,towns,4,0,0,0.489583,0.920000,AW,1,cmu_open_vowel
7,07_Aa,and,5,0,0,0.555556,0.500000,AH,0,cmu_open_vowel
8,03_Ee,delicious,6,0,0,0.729167,0.920000,IH,3,cmu_front_vowel
9,14_ChJjSh,delicious,6,0,0,0.758929,0.820000,SH,4,cmu_affricate_sibilant
10,22_MBP,pastries,7,0,0,0.845238,1.000000,P,0,cmu_bilabial
11,06_Eh,pastries,7,0,0,0.869048,0.920000,EY,1,cmu_eh_vowel
12,03_Ee,pastries,7,0,0,0.964286,0.500000,IY,5,cmu_front_vowel
