start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.130000,0.270000,R,rain,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.270000,0.460000,EY1,rain,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.460000,0.530000,N,rain,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.530000,0.580000,D,doesn't,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.580000,0.650000,AH1,doesn't,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.650000,0.720000,Z,doesn't,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.720000,0.750000,AH0,doesn't,1.0,1,0,3,0,-1,mfa_textgrid_phone
0.750000,0.810000,N,doesn't,1.0,1,0,4,0,-1,mfa_textgrid_phone
0.810000,0.900000,K,come,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.900000,0.990000,AH1,come,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.990000,1.060000,M,come,1.0,2,0,2,0,-1,mfa_textgrid_phone
1.060000,1.090000,IH0,in,1.0,3,0,0,0,-1,mfa_textgrid_phone
1.090000,1.150000,N,in,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.150000,1.250000,K,colors,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.250000,1.350000,AH1,colors,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.350000,1.420000,L,colors,1.0,4,0,2,0,-1,mfa_textgrid_phone
1.420000,1.590000,ER0,colors,1.0,4,0,3,0,-1,mfa_textgrid_phone
1.590000,1.710000,Z,colors,1.0,4,0,4,0,-1,mfa_textgrid_phone
1.740000,1.830000,JH,just,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.830000,1.950000,AH1,just,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.950000,2.010000,S,just,1.0,5,0,2,0,-1,mfa_textgrid_phone
2.010000,2.070000,T,just,1.0,5,0,3,0,-1,mfa_textgrid_phone
2.070000,2.160000,W,water,1.0,6,0,0,0,-1,mfa_textgrid_phone
2.160000,2.320000,AA1,water,1.0,6,0,1,0,-1,mfa_textgrid_phone
2.320000,2.360000,T,water,1.0,6,0,2,0,-1,mfa_textgrid_phone
2.360000,2.530000,ER0,water,1.0,6,0,3,0,-1,mfa_textgrid_phone
2.940000,2.990000,B,but,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.990000,3.030000,AH1,but,1.0,7,1,1,1,-1,mfa_textgrid_phone
3.030000,3.070000,T,but,1.0,7,1,2,1,-1,mfa_textgrid_phone
3.070000,3.190000,AY1,i,1.0,8,1,0,1,-1,mfa_textgrid_phone
3.190000,3.270000,K,can,1.0,9,1,0,1,-1,mfa_textgrid_phone
3.270000,3.310000,AH0,can,1.0,9,1,1,1,-1,mfa_textgrid_phone
3.310000,3.360000,N,can,1.0,9,1,2,1,-1,mfa_textgrid_phone
3.360000,3.420000,G,give,1.0,10,1,0,1,-1,mfa_textgrid_phone
3.420000,3.510000,IH1,give,1.0,10,1,1,1,-1,mfa_textgrid_phone
3.510000,3.550000,V,give,1.0,10,1,2,1,-1,mfa_textgrid_phone
3.550000,3.620000,Y,you,1.0,11,1,0,1,-1,mfa_textgrid_phone
3.620000,3.700000,UW1,you,1.0,11,1,1,1,-1,mfa_textgrid_phone
3.700000,3.770000,AH0,a,1.0,12,1,0,1,-1,mfa_textgrid_phone
3.770000,3.950000,S,sandwich,1.0,13,1,0,1,-1,mfa_textgrid_phone
3.950000,4.100000,AE1,sandwich,1.0,13,1,1,1,-1,mfa_textgrid_phone
4.100000,4.130000,N,sandwich,1.0,13,1,2,1,-1,mfa_textgrid_phone
4.130000,4.170000,D,sandwich,1.0,13,1,3,1,-1,mfa_textgrid_phone
4.170000,4.220000,W,sandwich,1.0,13,1,4,1,-1,mfa_textgrid_phone
4.220000,4.280000,IH0,sandwich,1.0,13,1,5,1,-1,mfa_textgrid_phone
4.280000,4.410000,CH,sandwich,1.0,13,1,6,1,-1,mfa_textgrid_phone
4.510000,4.640000,EH1,any,1.0,14,1,0,1,-1,mfa_textgrid_phone
4.640000,4.690000,N,any,1.0,14,1,1,1,-1,mfa_textgrid_phone
4.690000,4.770000,IY0,any,1.0,14,1,2,1,-1,mfa_textgrid_phone
4.770000,4.880000,K,color,1.0,15,1,0,1,-1,mfa_textgrid_phone
4.880000,4.970000,AH1,color,1.0,15,1,1,1,-1,mfa_textgrid_phone
4.970000,5.040000,L,color,1.0,15,1,2,1,-1,mfa_textgrid_phone
5.040000,5.080000,ER0,color,1.0,15,1,3,1,-1,mfa_textgrid_phone
5.080000,5.210000,Y,you,1.0,16,1,0,1,-1,mfa_textgrid_phone
5.210000,5.270000,UW1,you,1.0,16,1,1,1,-1,mfa_textgrid_phone
5.270000,5.330000,L,like,1.0,17,1,0,1,-1,mfa_textgrid_phone
5.330000,5.510000,AY1,like,1.0,17,1,1,1,-1,mfa_textgrid_phone
5.510000,5.740000,K,like,1.0,17,1,2,1,-1,mfa_textgrid_phone
5.950000,6.030000,B,brown,1.0,18,1,0,1,-1,mfa_textgrid_phone
6.030000,6.100000,R,brown,1.0,18,1,1,1,-1,mfa_textgrid_phone
6.100000,6.260000,AW1,brown,1.0,18,1,2,1,-1,mfa_textgrid_phone
6.260000,6.330000,N,brown,1.0,18,1,3,1,-1,mfa_textgrid_phone
6.330000,6.370000,M,maybe,1.0,19,1,0,1,-1,mfa_textgrid_phone
6.370000,6.500000,EY1,maybe,1.0,19,1,1,1,-1,mfa_textgrid_phone
6.500000,6.560000,B,maybe,1.0,19,1,2,1,-1,mfa_textgrid_phone
6.560000,6.740000,IY0,maybe,1.0,19,1,3,1,-1,mfa_textgrid_phone
