EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,argentina,0,0,0.00585312,0.0362893,0.153118,0.94,SimpleBudgetV1
1,24_Tongue_Th,FVS,argentina,0,0,0.0479956,0.0737493,0.44234,0.42,SimpleBudgetV1
2,07_Aa,AAA,argentina,0,0,0.03746,0.0983324,0.493379,0.86,SimpleBudgetV1
3,07_Aa,AAA,argentina,0,0,0.0784318,0.113551,0.697536,0.94,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.133363,0.14688,1.01822,0.54,SimpleBudgetV1
5,06_Eh,EEE,home,2,0,0.174489,0.203203,1.37228,0.74,SimpleBudgetV1
6,22_MBP,MBP,home,2,0,0.184705,0.197957,1.39034,1,SimpleBudgetV1
7,11_Oo,OOO,to,3,0,0.229133,0.244241,1.71993,0.94,SimpleBudgetV1
8,24_Tongue_Th,FVS,the,4,0,0.252758,0.262758,1.87304,0.42,SimpleBudgetV1
9,06_Eh,EEE,the,4,0,0.269288,0.2836,2.00883,0.74,SimpleBudgetV1
10,07_Aa,AAA,iguazu,5,0,0.29608,0.319625,2.23706,0.94,SimpleBudgetV1
11,07_Aa,AAA,iguazu,5,0,0.32053,0.36762,2.50028,0.94,SimpleBudgetV1
12,07_Aa,AAA,iguazu,5,0,0.352225,0.379393,2.65821,0.86,SimpleBudgetV1
13,20_FV,FVS,falls,6,0,0.382109,0.395362,2.82481,1,SimpleBudgetV1
14,07_Aa,AAA,falls,6,0,0.399779,0.428493,3.00939,0.94,SimpleBudgetV1
15,09_Oh,OOO,one,7,1,0.469641,0.49005,3.48688,0.9,SimpleBudgetV1
16,06_Eh,EEE,one,7,1,0.491022,0.528923,3.7058,0.74,SimpleBudgetV1
17,06_Eh,EEE,one,7,1,0.516775,0.540099,3.83998,0.744244,SimpleBudgetV1
18,09_Oh,OOO,of,8,1,0.556886,0.570403,4.09582,0.82,SimpleBudgetV1
19,20_FV,FVS,of,8,1,0.565403,0.575403,4.14493,1,SimpleBudgetV1
20,24_Tongue_Th,FVS,the,9,1,0.581306,0.591306,4.26049,0.42,SimpleBudgetV1
21,06_Eh,EEE,the,9,1,0.597836,0.612148,4.39628,0.74,SimpleBudgetV1
22,07_Aa,AAA,largest,10,1,0.625514,0.645923,4.61956,0.94,SimpleBudgetV1
23,07_Aa,AAA,largest,10,1,0.643424,0.681325,4.81326,0.94,SimpleBudgetV1
24,12_Ww-Oo-,WUH,waterfall,11,1,0.691,0.722805,5.13683,1,SimpleBudgetV1
25,07_Aa,AAA,waterfall,11,1,0.724793,0.776477,5.45462,0.86,SimpleBudgetV1
26,20_FV,FVS,waterfall,11,1,0.7418,0.765654,5.47709,1,SimpleBudgetV1
27,03_Ee,EEE,systems,12,1,0.797795,0.818203,5.87146,0.94,SimpleBudgetV1
28,06_Eh,EEE,systems,12,1,0.815704,0.853606,6.06516,0.74,SimpleBudgetV1
29,22_MBP,MBP,systems,12,1,0.840902,0.858396,6.17412,1,SimpleBudgetV1
30,04_Ih,EEE,in,13,1,0.881568,0.895086,6.45518,0.38,SimpleBudgetV1
31,24_Tongue_Th,FVS,the,14,1,0.905988,0.915988,6.61985,0.42,SimpleBudgetV1
32,06_Eh,EEE,the,14,1,0.922518,0.93683,6.75564,0.74,SimpleBudgetV1
33,12_Ww-Oo-,WUH,world,15,1,0.943678,0.961347,6.9216,1,SimpleBudgetV1
34,09_Oh,OOO,world,15,1,0.962452,0.991165,7.09815,0.82,SimpleBudgetV1
