word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,armenia,1,is,,,none,0,none,0.030000,0.030000,0.000000,0.030000,0,0
1,is,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,first,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,first,4,country,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,country,5,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,in,6,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,the,7,world,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,world,8,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,to,9,adopt,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,adopt,10,christianity,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,christianity,11,as,,,none,0,none,0.210000,0.210000,0.210000,0.210000,0,0
11,as,12,its,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
12,its,13,official,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
13,official,14,religion,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
