word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,chosen,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,chosen,2,one,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,one,3,the,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,the,4,villain,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,villain,5,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,with,6,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,a,7,heart,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,heart,8,and,",",",",region_break,1,comma_with_lull,0.360000,0.360000,0.360000,0.360000,0,1
8,and,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,the,10,unlikely,,,none,0,none,0.040000,0.040000,0.000000,0.040000,1,1
10,unlikely,11,friendship,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,friendship,12,classics,.,.,region_break,1,hard_punctuation_with_lull,0.620000,0.620000,0.620000,0.620000,1,2
12,classics,13,you,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,you,14,know,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
