word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,it's,1,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,a,2,house,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,house,3,specialty,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,specialty,4,the,.,.,region_break,1,hard_punctuation_with_lull,0.250000,0.250000,0.250000,0.250000,0,1
4,the,5,turkey's,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,turkey's,6,pretty,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,pretty,7,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,good,8,too,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,too,9,if,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,if,10,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,you,11,ask,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,ask,12,me,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
