ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,welcome,0,0,0.0312903,0.693468,0.665968,0.720968,1,0.0934678,0.12,1
1,1,06_Eh,welcome,0,0,0.114731,0.776909,0.748226,0.805591,0.74,0.0969085,0.12,1
2,2,07_Aa,welcome,0,0,0.198172,0.860349,0.832849,0.887849,0.86,0.100349,0.12,1
3,3,22_MBP,welcome,0,0,0.234677,0.896855,0.869355,0.924355,1,0.0968546,0.12,1
4,4,11_Oo,to,1,0,0.348934,1.05607,1.02549,1.08666,0.94,0.0960727,0.12,1.13181
5,5,07_Aa,alfie's,2,0,0.444701,1.2221,1.17267,1.27153,0.86,0.102104,0.12,1.26375
6,6,20_FV,alfie's,2,0,0.543787,1.3621,1.31843,1.40577,1,0.0821037,0.12,1.39568
7,7,03_Ee,alfie's,2,0,0.606368,1.48968,1.41116,1.5682,0.86,0.102104,0.12,1.43394
8,8,22_MBP,bodega,3,0,0.689651,1.6602,1.60374,1.71666,1,0.1002,0.12,1.45227
9,9,09_Oh,bodega,3,0,0.760923,1.77982,1.71298,1.84665,0.82,0.0998172,0.12,1.47366
10,10,05_Ay,bodega,3,0,0.851633,1.91982,1.86654,1.97309,0.84,0.119817,0.12,1.49506
11,11,07_Aa,bodega,3,0,0.929385,2.05982,1.986,2.13363,0.86,0.0998174,0.12,1.51902
12,12,07_Aa,how,4,1,1.51092,2.19246,2.16496,2.21996,0.86,0.112459,0.12,1.01288
13,13,11_Oo,how,4,1,1.54252,2.22447,2.18045,2.26849,0.94,0.104472,0.12,1.01288
14,14,07_Aa,can,5,1,1.67638,2.38154,2.35404,2.40904,0.86,-0.805333,0.15,1.02576
15,15,05_Ay,i,6,1,1.81576,2.52452,2.4895,2.55953,0.84,-0.662358,0.15,1.02576
16,16,06_Eh,help,7,1,1.99292,2.70623,2.65355,2.75892,0.74,-0.480641,0.15,1.02576
17,17,22_MBP,help,7,1,2.05119,2.76601,2.73851,2.79351,1,-0.420865,0.15,1.02576
18,18,11_Oo,you,8,1,2.1865,2.90481,2.83186,2.97776,0.94,-0.282064,0.15,1.02576
19,19,11_Oo,today,9,1,2.36208,3.08491,3.04479,3.12503,1,-0.101968,0.15,1.02576
20,20,05_Ay,today,9,1,2.47681,3.20259,3.14643,3.25876,0.84,0.0157189,0.15,1.02576
