word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,try,1,the,,,none,0,none,0.040000,0.040000,0.040000,0.040000,0,0
1,the,2,signal,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,signal,3,or,,,none,0,none,0.190000,0.190000,0.190000,0.190000,0,0
3,or,4,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,the,5,vanishing,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,vanishing,6,great,.,.,region_break,1,hard_punctuation_with_lull,0.730000,0.730000,0.730000,0.730000,0,1
6,great,7,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,for,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,a,9,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,good,10,listen,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
