ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,mumbai,0,0,0.0260765,0.358684,0.33,0.387368,1,0.118684,0.12,1.1
1,1,18_Uh,mumbai,0,0,0.0592648,0.395191,0.358684,0.431698,0.68,0.115191,0.12,1.1
2,2,05_Ay,mumbai,0,0,0.137494,0.481244,0.413445,0.549043,0.84,0.0812437,0.12,1.1
3,3,05_Ay,mumbai,0,0,0.197549,0.547304,0.505582,0.589027,0.84,0.107304,0.12,1.1
4,4,07_Aa,has,1,0,0.312056,0.673262,0.645762,0.700761,0.86,0.113262,0.12,1.1
5,5,24_Tongue_Th,the,2,0,0.38576,0.754336,0.726836,0.781836,0.42,0.114336,0.12,1.1
6,6,06_Eh,the,2,0,0.446533,0.821186,0.793686,0.848686,0.74,0.101186,0.12,1.1
7,7,16_Ww-Ew-,gateway,3,0,0.548684,0.933552,0.891435,0.97567,0.98,0.0935522,0.12,1.1
8,8,24_Tongue_Th,gateway,3,0,0.648823,1.04371,1.00807,1.07934,0.42,0.0837055,0.12,1.1
9,9,16_Ww-Ew-,gateway,3,0,0.666495,1.06314,0.97891,1.14738,1,0.103144,0.12,1.1
10,10,16_Ww-Ew-,gateway,3,0,0.737182,1.1409,1.0923,1.1895,0.98,0.1009,0.12,1.1
11,11,09_Oh,of,4,0,0.865194,1.39528,1.36778,1.42278,0.82,0.115283,0.12,1.23126
12,12,20_FV,of,4,0,0.887175,1.48226,1.45476,1.50976,1,0.0894946,0.12,1.3289
13,13,04_Ih,india,5,0,0.943208,1.65288,1.60633,1.69943,0.68,0.0928799,0.12,1.40253
14,14,07_Aa,india,5,0,1.057,1.79288,1.70643,1.87933,0.86,0.11288,0.12,1.40253
15,15,07_Aa,india,5,0,1.10915,1.88562,1.83242,1.93881,0.86,0.0856179,0.12,1.40253
16,16,07_Aa,a,6,1,1.63033,1.95755,1.93005,1.98505,0.86,0.117554,0.12,1
17,17,20_FV,famous,7,1,1.71309,2.18031,2.15088,2.20973,1,0.103153,0.12,1.03436
18,18,07_Aa,famous,7,1,1.74391,2.27613,2.24142,2.31084,0.86,0.117543,0.12,1.04591
19,19,22_MBP,famous,7,1,1.78341,2.38064,2.35043,2.41084,1,0.103079,0.12,1.06178
20,20,09_Oh,famous,7,1,1.82213,2.48436,2.41776,2.55096,0.82,0.087476,0.12,1.08055
21,21,22_MBP,monument,8,1,1.95403,2.72245,2.67991,2.76498,1,0.0824473,0.12,1.09643
22,22,06_Eh,monument,8,1,2.10919,2.86245,2.77495,2.94995,0.74,0.102448,0.12,1.09643
