EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,mumbai,0,0,0,0.0268144,0.0260765,1,SimpleBudgetV1
1,18_Uh,AAA,mumbai,0,0,0.0134072,0.0475346,0.0592647,0.68,SimpleBudgetV1
2,05_Ay,EEE,mumbai,0,0,0.0390028,0.102382,0.137494,0.84,SimpleBudgetV1
3,05_Ay,EEE,mumbai,0,0,0.0820683,0.121071,0.197549,0.84,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.149141,0.171745,0.312056,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.19169,0.204986,0.38576,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.217618,0.241551,0.446533,0.74,SimpleBudgetV1
7,16_Ww-Ew-,WUH,gateway,3,0,0.262419,0.301791,0.548684,0.98,SimpleBudgetV1
8,24_Tongue_Th,FVS,gateway,3,0,0.316934,0.350249,0.648823,0.42,SimpleBudgetV1
9,16_Ww-Ew-,WUH,gateway,3,0,0.303306,0.38205,0.666495,1,SimpleBudgetV1
10,16_Ww-Ew-,WUH,gateway,3,0,0.356307,0.401736,0.737182,0.98,SimpleBudgetV1
11,09_Oh,OOO,of,4,0,0.433536,0.45614,0.865194,0.82,SimpleBudgetV1
12,20_FV,FVS,of,4,0,0.448163,0.464118,0.887176,1,SimpleBudgetV1
13,04_Ih,EEE,india,5,0,0.467886,0.502013,0.943208,0.68,SimpleBudgetV1
14,07_Aa,AAA,india,5,0,0.511764,0.575143,1.057,0.86,SimpleBudgetV1
15,07_Aa,AAA,india,5,0,0.550766,0.589769,1.10915,0.86,SimpleBudgetV1
16,07_Aa,AAA,a,6,1,0.672687,0.695291,1.33033,0.86,SimpleBudgetV1
17,20_FV,FVS,famous,7,1,0.711911,0.741163,1.41309,1,SimpleBudgetV1
18,07_Aa,AAA,famous,7,1,0.725319,0.759446,1.4439,0.86,SimpleBudgetV1
19,22_MBP,MBP,famous,7,1,0.74807,0.777322,1.48341,1,SimpleBudgetV1
20,09_Oh,OOO,famous,7,1,0.750914,0.814294,1.52213,0.82,SimpleBudgetV1
21,22_MBP,MBP,monument,8,1,0.830471,0.87036,1.65403,1,SimpleBudgetV1
22,06_Eh,EEE,monument,8,1,0.886981,0.973407,1.80919,0.74,SimpleBudgetV1
